first stage decision,expected second stage value,feasibility
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",31.83580847361306,1
"(1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0.0,0
"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",29.292691996641558,1
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",30.15642598168091,1
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0.0,0
"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0)",0.0,0
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 1)",21.524890547633483,1
"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1)",27.513510754974355,1
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",0.0,0
"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",29.023876751256495,1
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0.0,0
