first stage decision,expected second stage value
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",194.51624005150433
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1849.1927560561555
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1849.1927560561555
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5108.047211592926
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5108.047211592926
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",19343.836662661906
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5108.047211592926
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",194.51624005150433
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5108.047211592926
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1849.1927560561555
