first stage decision,expected second stage value
"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",13509.123263605494
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",38.447248875132075
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",19454.652781103716
"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",3956.5674493337915
"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2853.402350300096
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",48.03483519758864
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",26796.31242238592
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",3006.4886218406964
"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",48.90705443420928
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",39991.00832822755
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",574.2706690873642
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",55.67943586039773
