first stage decision,expected second stage value
"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",2968.4234107240763
"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",1330.3966822714397
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",6436.088059747428
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 1)",328.9572330667779
"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",6992.54661012073
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",12221.479310352866
"(1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",21159.173831800414
"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0)",29.700469228545046
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",15260.40686678084
"(0, 1, 1, 0, 0, 0, 1, 0, 0, 0)",29.46316391363564
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",18317.476596475288
"(1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",32.34527313506088
"(1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",29.874998771867855
"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",4681.5439287322215
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",5455.146741017358
"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0)",35.630469982136766
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",33.029669996280866
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",39519.938536075344
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",2802.2483746946623
"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",32066.383393621752
