first stage decision,expected second stage value,feasibility
[1 0 0 0 0 0 1 1 1 0],22.399486379272926,1
[0 1 1 0 1 0 1 0 0 0],27.238067155457294,1
[1 0 0 1 0 1 1 0 1 1],22.95203945026744,1
[1 0 1 1 1 1 0 1 1 0],21.972930872590474,1
[1 1 1 1 1 0 1 0 1 0],21.869644719193438,1
[1 0 1 0 0 0 1 1 0 1],21.31744300836768,1
[0 0 0 1 0 0 0 1 0 0],0.0,0
[0 1 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 0 0 0 1 1 0],22.153690421022397,1
[0 1 1 1 1 1 1 1 0 0],22.38497109759561,1
[1 0 0 1 1 1 0 1 1 0],22.646234755189795,1
[1 1 1 1 1 1 0 1 0 0],21.373580830994605,1
[0 1 1 0 1 0 0 1 1 0],22.619106964896897,1
[1 0 1 1 0 0 0 1 1 1],20.417464125488017,1
[0 0 0 1 0 1 1 1 1 1],20.979112640545146,1
[1 0 0 0 1 0 0 1 0 1],0.0,0
[1 1 0 0 1 0 1 0 0 0],32.611276722206284,1
[0 0 0 1 0 1 1 1 1 0],22.649222922987615,1
[0 1 0 1 1 0 0 0 0 0],28.194314727096888,1
[0 0 0 0 1 0 1 1 1 1],21.90427327979384,1
[1 0 0 0 1 0 0 0 0 0],0.0,0
[1 0 0 1 1 0 1 1 0 0],22.742552569460976,1
[1 1 0 0 0 0 1 1 0 0],24.782811874078313,1
[0 0 1 1 1 0 0 1 1 1],22.93502115813407,1
[1 0 1 0 1 1 1 1 1 1],19.402658675282048,1
[0 1 0 1 0 1 0 1 0 0],24.014306973314024,1
[0 1 1 1 1 1 1 1 1 1],20.06978408811212,1
[0 1 0 1 0 0 0 0 1 0],25.864583441062422,1
[0 1 1 1 0 0 1 0 0 0],29.927754498714336,1
[1 1 1 0 0 0 1 1 0 1],21.03034724217167,1
[1 0 1 0 1 1 0 1 0 1],23.01309406665083,1
[1 0 0 0 0 1 1 0 1 1],23.327558713516023,1
[0 0 1 1 0 0 1 1 1 1],20.741137611675075,1
[0 0 0 1 1 1 0 1 0 1],28.624940180491798,1
[0 0 1 0 0 1 0 1 1 0],25.369851724348454,1
[1 1 1 0 1 0 0 1 1 0],21.26087038093624,1
[0 0 0 1 0 0 1 0 1 0],26.45466108626919,1
[1 0 0 0 0 1 1 1 1 0],21.80019463670974,1
[1 0 0 0 1 1 1 0 0 0],34.765267562198865,1
[1 1 0 1 1 1 1 1 1 1],19.344456509772748,1
[0 0 0 1 1 1 0 1 0 0],30.96122855605235,1
[1 1 1 1 0 0 1 0 0 1],26.370538309428014,1
[1 1 0 1 1 1 1 0 0 0],25.487987742309137,1
[1 1 0 1 1 0 0 0 1 0],22.251834085132906,1
[1 0 0 1 1 1 0 0 0 1],0.0,0
[0 0 0 1 0 1 1 1 0 0],24.757290347113212,1
[0 1 1 0 1 0 0 0 0 1],25.559802380514963,1
[0 1 0 0 0 0 0 1 0 1],24.75476315874281,1
[0 1 0 1 1 1 0 0 1 0],23.14286757470077,1
[1 0 1 1 0 0 1 1 1 1],19.324516038215684,1
[1 1 0 1 1 0 0 1 1 0],21.229839440625145,1
[1 0 1 0 1 0 0 0 0 0],0.0,0
[0 1 0 0 0 1 1 0 0 0],39.449818137656926,1
[0 0 1 1 1 1 1 0 0 0],25.212837453843626,1
[0 0 0 1 1 0 1 1 1 0],22.903654660801,1
[1 1 1 1 0 0 0 0 1 0],24.340665680088485,1
[0 0 1 1 1 0 0 1 0 1],24.68446345379399,1
[0 0 1 0 0 1 0 1 0 1],27.689552007929432,1
[1 0 1 0 0 0 1 0 0 0],0.0,0
[0 1 1 0 1 0 1 1 1 0],22.615370422866174,1
[0 1 0 1 0 1 0 0 0 1],30.038940587767627,1
