first stage decision,expected second stage value,feasibility
[1 0 0 0 0 0 1 1 1 0],29.45314564448801,1
[0 1 1 0 1 0 1 0 0 0],28.778801267981443,1
[1 0 0 1 0 1 1 0 1 1],25.497541583960448,1
[1 0 1 1 1 1 0 1 1 0],22.39932459911058,1
[1 1 1 1 1 0 1 0 1 0],24.62416446605223,1
[1 0 1 0 0 0 1 1 0 1],23.683539381379454,1
[0 0 0 1 0 0 0 1 0 0],0.0,0
[0 1 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 0 0 0 1 1 0],32.8138715695983,1
[0 1 1 1 1 1 1 1 0 0],22.728688658748716,1
[1 0 0 1 1 1 0 1 1 0],23.940583925642954,1
[1 1 1 1 1 1 0 1 0 0],25.177144462530112,1
[0 1 1 0 1 0 0 1 1 0],26.499966704652195,1
[1 0 1 1 0 0 0 1 1 1],22.090121104833532,1
[0 0 0 1 0 1 1 1 1 1],22.716926799213816,1
[1 0 0 0 1 0 0 1 0 1],34.59269495749711,1
[1 1 0 0 1 0 1 0 0 0],32.80171083699602,1
[0 0 0 1 0 1 1 1 1 0],27.74669184201378,1
[0 1 0 1 1 0 0 0 0 0],0.0,0
[0 0 0 0 1 0 1 1 1 1],22.52893237401293,1
[1 0 0 0 1 0 0 0 0 0],0.0,0
[1 0 0 1 1 0 1 1 0 0],24.322107360242708,1
[1 1 0 0 0 0 1 1 0 0],30.104852901706572,1
[0 0 1 1 1 0 0 1 1 1],20.976786913218714,1
[1 0 1 0 1 1 1 1 1 1],17.953424960470127,1
[0 1 0 1 0 1 0 1 0 0],30.67035186113939,1
[0 1 1 1 1 1 1 1 1 1],18.970628689832758,1
[0 1 0 1 0 0 0 0 1 0],0.0,0
[0 1 1 1 0 0 1 0 0 0],29.34032516059158,1
[1 1 1 0 0 0 1 1 0 1],23.67506072908105,1
[1 0 1 0 1 1 0 1 0 1],21.765807905503003,1
[1 0 0 0 0 1 1 0 1 1],27.336573447670766,1
[0 0 1 1 0 0 1 1 1 1],22.837391566705058,1
[0 0 0 1 1 1 0 1 0 1],23.525954560652913,1
[0 0 1 0 0 1 0 1 1 0],30.576311554597595,1
[1 1 1 0 1 0 0 1 1 0],24.8779066621136,1
[0 0 0 1 0 0 1 0 1 0],36.72630790551172,1
[1 0 0 0 0 1 1 1 1 0],26.88419715567847,1
[1 0 0 0 1 1 1 0 0 0],31.445303863355342,1
[1 1 0 1 1 1 1 1 1 1],18.506012295509287,1
[0 0 0 1 1 1 0 1 0 0],27.962436631185504,1
[1 1 1 1 0 0 1 0 0 1],23.43703408883426,1
[1 1 0 1 1 1 1 0 0 0],27.235965901117275,1
[1 1 0 1 1 0 0 0 1 0],29.387070322857937,1
[1 0 0 1 1 1 0 0 0 1],27.215532951384994,1
[0 0 0 1 0 1 1 1 0 0],27.959283309599062,1
