first stage decision,expected second stage value,feasibility
[1 1 1 0 0 0 0 0 0 1],0.0,0
[1 1 1 0 0 1 0 1 0 0],47.883771350104695,1
[0 0 0 0 1 1 0 1 1 0],52.47061880444228,1
[0 1 1 1 1 0 1 1 1 1],31.3180394743041,1
[1 0 1 1 0 1 1 0 0 0],0.0,0
[0 0 0 0 1 1 1 1 0 0],51.28394913228184,1
[0 0 1 0 0 1 0 0 0 0],0.0,0
[0 0 0 1 1 0 1 0 0 0],0.0,0
[1 0 1 1 1 0 1 1 0 1],35.238473010895554,1
[0 0 0 0 1 1 0 0 0 1],0.0,0
[1 1 1 1 0 1 1 1 0 0],35.7041001692806,1
[0 1 0 1 0 1 1 0 1 1],0.0,0
[0 1 1 0 0 1 1 1 1 1],41.46655869135496,1
[1 1 1 1 0 1 0 0 1 0],33.16627914427188,1
[0 1 0 1 0 0 0 1 1 0],0.0,0
[0 0 1 1 0 0 0 1 1 0],40.58500362992581,1
[0 0 1 1 0 1 0 0 0 0],0.0,0
[0 1 1 1 1 1 1 0 1 0],31.16707422489595,1
[0 0 1 1 1 0 1 1 0 0],36.19155211562186,1
[1 0 1 0 0 0 1 0 1 1],0.0,0
[0 1 0 0 1 1 0 1 1 1],45.93212570990244,1
[1 0 1 1 0 0 1 0 0 0],0.0,0
[0 1 1 0 0 1 0 0 0 0],0.0,0
[1 1 1 1 1 0 1 1 1 0],31.256821716294844,1
[0 1 1 0 1 0 1 0 1 1],43.11422446867075,1
[0 1 0 1 1 1 1 1 1 0],32.63888178542153,1
[1 1 1 0 1 1 0 1 0 0],42.9331209017097,1
[0 0 1 0 0 0 0 0 1 0],0.0,0
[1 1 1 1 1 1 0 0 0 1],31.974392614599005,1
[1 1 1 0 1 0 1 1 1 0],42.05673409101888,1
[1 0 0 1 1 0 1 0 0 0],0.0,0
[1 0 0 1 1 0 0 1 0 1],41.947613649116406,1
[0 0 1 0 0 0 1 1 1 0],0.0,0
[1 1 0 0 0 1 0 1 1 1],45.472553091336756,1
[0 0 0 1 0 1 0 1 1 0],0.0,0
[0 0 1 0 0 0 0 1 0 0],0.0,0
[0 1 1 0 1 0 0 0 1 1],45.00321661204426,1
[1 1 0 1 1 0 1 0 0 0],36.015696926896915,1
[1 1 1 1 0 1 0 0 0 0],0.0,0
[1 1 0 1 1 0 1 0 0 1],35.67574217837046,1
[1 0 0 0 0 1 0 1 0 0],0.0,0
[0 1 1 0 0 0 0 1 1 1],44.95938173926667,1
[1 1 0 1 1 1 1 1 0 0],32.71859771631555,1
[0 0 1 0 0 0 1 0 1 1],0.0,0
[0 0 0 1 1 0 0 0 1 0],0.0,0
[1 1 1 1 0 0 0 0 0 0],0.0,0
[1 1 1 0 1 1 0 1 1 1],42.24118804234003,1
[1 1 0 1 1 0 1 1 1 0],33.35757326883707,1
[0 0 0 1 1 0 1 1 0 1],39.8996568582344,1
[1 1 0 1 1 1 0 1 1 0],33.46369812427882,1
[1 0 0 1 0 0 1 1 1 0],0.0,0
[1 0 1 1 0 0 1 1 1 0],36.347405149580936,1
[1 1 0 1 1 0 0 0 0 1],38.50061722781542,1
[1 0 0 0 0 0 1 0 1 0],0.0,0
[1 1 0 1 0 1 0 0 0 0],0.0,0
[1 0 1 1 1 1 0 0 1 0],35.86231356253238,1
[1 1 0 0 1 0 0 1 0 1],49.26174812894579,1
[0 0 0 1 0 1 1 0 1 1],0.0,0
[0 0 0 1 1 1 1 0 1 1],37.1450102444804,1
[0 1 1 0 1 1 0 1 1 0],42.76102867307896,1
[1 0 1 1 1 1 1 1 0 1],34.234143443578546,1
[0 1 1 1 1 1 1 1 1 0],31.16707422489595,1
[1 0 1 1 1 1 0 0 0 1],36.615519914955726,1
[1 1 1 1 1 0 1 0 1 1],31.13289612704721,1
[1 0 1 0 1 1 0 0 0 0],49.84360307600544,1
[0 1 0 1 0 0 1 0 1 0],0.0,0
[1 0 1 0 0 1 0 0 1 0],0.0,0
[1 1 0 1 0 1 0 1 0 1],35.21471616337463,1
[0 1 1 1 0 1 0 0 1 1],31.972852769334736,1
[0 1 0 0 0 1 0 0 0 0],0.0,0
[1 0 1 1 1 1 1 0 0 1],34.234143443578546,1
[0 0 0 1 0 0 1 1 1 0],0.0,0
[0 1 0 0 0 1 0 0 1 1],0.0,0
[1 1 0 0 0 0 0 0 1 0],0.0,0
[1 1 0 0 0 0 0 0 0 0],0.0,0
[0 0 0 1 0 0 1 0 0 1],0.0,0
[1 0 1 1 0 0 1 0 1 1],0.0,0
[0 1 1 0 0 0 0 1 1 0],46.91282582477168,1
[0 1 1 0 1 1 1 0 1 0],41.51628921400699,1
[1 0 0 1 0 0 0 1 1 0],0.0,0
[1 0 0 1 0 0 0 0 0 1],0.0,0
[0 1 0 0 1 0 1 1 1 0],47.54360694025807,1
[0 1 1 0 0 1 0 0 0 1],0.0,0
[0 1 0 0 0 0 0 0 0 1],0.0,0
[0 0 1 0 1 0 0 0 0 1],0.0,0
[0 0 1 0 1 1 0 0 0 0],51.738080572014226,1
[1 1 1 1 0 0 0 0 0 1],0.0,0
[1 0 0 0 1 1 1 0 0 1],53.69893626641052,1
[1 0 1 1 1 0 0 0 1 0],36.97185441865784,1
[0 1 0 1 0 1 0 0 0 0],0.0,0
[0 0 1 1 0 0 1 1 1 0],37.500100948983885,1
[0 1 0 0 0 1 0 1 0 1],0.0,0
[0 1 1 1 1 1 0 1 0 1],32.10151517552594,1
[1 0 0 1 1 1 1 0 1 0],36.1756837008361,1
[1 1 1 0 1 1 0 0 0 1],42.814118743621165,1
[1 0 1 0 0 1 1 1 0 1],47.061220687406816,1
[0 0 0 0 1 1 0 1 1 1],52.16271910153108,1
[0 0 0 0 0 1 1 0 0 0],0.0,0
[1 1 0 1 0 1 1 0 1 0],0.0,0
[1 1 1 0 0 0 0 0 1 1],0.0,0
[0 0 0 1 0 0 0 1 1 0],0.0,0
[0 0 0 0 0 0 1 0 0 0],0.0,0
[0 1 0 1 0 1 0 1 1 1],33.96651867801404,1
[0 0 1 1 1 1 0 1 1 0],36.18235791533304,1
[0 1 0 1 0 1 1 1 0 1],34.16729545489257,1
[1 1 1 1 1 0 0 1 0 1],32.5185134219865,1
[0 0 0 1 0 1 0 0 1 1],0.0,0
[1 0 1 0 0 1 1 1 0 0],50.739033028433866,1
[0 1 0 1 1 1 0 0 0 0],36.18213132555408,1
[1 0 1 0 0 0 0 1 1 1],50.1854205109265,1
[1 1 0 0 1 1 0 1 0 0],46.456567364887846,1
[1 0 0 0 0 0 1 0 0 1],0.0,0
[1 0 0 0 0 0 1 0 0 0],0.0,0
[1 1 0 0 1 0 0 0 0 0],0.0,0
[0 1 1 1 1 0 1 1 0 0],31.872907248605124,1
[0 0 1 0 0 0 1 1 0 1],0.0,0
[1 0 1 0 0 0 0 1 1 0],0.0,0
[0 0 0 0 0 1 1 1 1 1],0.0,0
[1 1 0 1 1 0 1 1 0 1],33.48362432798952,1
[1 0 0 0 0 1 0 0 1 1],0.0,0
[1 0 0 0 0 0 1 1 0 1],0.0,0
[1 1 1 0 1 0 0 0 1 1],43.72646324003692,1
[1 1 0 1 1 1 1 1 0 1],32.41183164405792,1
[1 1 1 0 0 0 1 1 0 0],47.35532334687071,1
[1 1 0 0 0 0 0 0 1 1],0.0,0
[1 0 1 1 1 1 0 1 0 1],36.61543354982846,1
[1 1 0 0 1 0 1 1 1 0],45.96468697642784,1
[1 0 0 1 0 1 0 1 0 1],0.0,0
[1 0 1 0 1 0 0 0 0 1],53.50634606423338,1
[1 1 0 0 1 0 1 1 0 0],46.85551620046214,1
[0 0 1 1 0 0 0 1 1 1],38.489056521447154,1
[1 1 0 0 1 1 1 0 0 1],46.73206591135652,1
[1 1 0 1 0 1 0 1 1 1],33.45905291100753,1
[0 1 1 1 0 0 1 1 0 0],36.487248609528194,1
[0 1 0 1 1 1 1 0 0 0],33.71343692885176,1
[0 1 0 0 1 0 1 0 1 1],56.40085655097793,1
[1 0 1 0 1 0 0 1 0 1],51.651601387153164,1
[0 1 1 1 0 1 0 1 1 0],33.223012443518165,1
[1 0 1 0 0 0 0 1 0 0],0.0,0
[0 1 0 0 1 0 1 1 0 0],48.761535428399775,1
[1 1 0 1 0 0 1 1 1 1],33.36330783516021,1
[1 1 1 0 0 0 1 0 1 0],0.0,0
[1 0 0 0 1 1 0 0 0 0],0.0,0
