first stage decision,expected second stage value,feasibility
[0 1 0 1 0 0 1 1 0 0],29.65403735576961,1
[1 0 0 0 0 1 1 1 0 1],27.785146757839847,1
[1 0 0 0 1 0 0 1 1 1],33.06589448008879,1
[1 1 0 1 0 1 0 0 0 1],28.611467296111186,1
[1 0 1 1 1 1 1 1 0 0],26.45358277464141,1
[0 1 0 0 0 1 0 0 1 0],0.0,0
[1 1 0 1 1 0 0 1 0 1],26.794690591845473,1
[0 0 0 1 0 1 0 1 0 0],37.007887997646044,1
[1 1 1 0 0 1 1 0 0 0],23.0769766089821,1
[0 1 0 0 0 0 1 0 1 0],0.0,0
[0 1 1 1 1 0 0 1 1 1],25.65128841729246,1
[0 0 1 0 0 0 1 0 0 1],0.0,0
[1 1 0 1 1 1 1 0 1 1],22.87548422070241,1
[0 1 1 0 1 1 0 1 1 1],24.32244522784918,1
[1 0 1 1 0 1 0 1 1 0],30.038201249203325,1
[1 1 0 0 0 0 1 0 1 0],0.0,0
[1 1 0 0 0 0 1 0 0 1],33.278215363461584,1
[1 0 1 1 1 1 0 0 1 1],29.9517785684725,1
[1 0 0 0 1 0 0 0 0 1],35.7825984957527,1
[0 1 0 1 1 0 0 1 0 0],29.295470523219706,1
[1 0 1 0 0 0 1 0 1 0],0.0,0
[1 0 0 0 1 0 1 1 0 0],29.94021972358305,1
[1 0 1 1 1 0 1 0 1 1],27.7821536760797,1
[0 1 1 0 0 1 1 0 0 1],23.880002121319745,1
[0 1 0 0 0 0 0 1 1 0],0.0,0
[0 0 1 0 0 1 1 0 1 1],28.141243395299245,1
[0 0 1 1 0 1 1 0 0 1],28.488752650424495,1
[1 1 0 0 0 1 0 1 0 0],25.035140648669532,1
[0 1 1 0 0 1 1 1 0 1],23.016423247290987,1
[0 0 1 1 0 1 0 0 1 0],0.0,0
[0 0 0 1 0 1 0 0 1 0],0.0,0
[1 0 1 0 0 1 0 1 0 1],30.093501996736496,1
[1 0 1 0 1 0 1 0 1 0],27.80392776976246,1
[1 0 1 1 1 0 0 1 0 1],31.038755464866767,1
[0 1 1 0 0 1 1 1 0 0],25.28958953528784,1
[0 0 0 0 1 0 1 1 0 0],32.440999654957274,1
[1 1 1 1 0 0 1 0 0 0],27.087921421954967,1
[1 0 1 0 1 1 1 1 0 0],26.45358277464141,1
[1 1 0 1 1 1 0 0 1 0],25.04026517345634,1
[1 1 0 0 1 1 0 0 0 0],25.052238157553056,1
[1 1 1 1 1 1 0 0 1 0],23.680574680229178,1
[0 0 1 0 1 1 0 1 1 1],30.59364911609249,1
[1 0 0 1 1 0 0 1 0 0],34.0323745141785,1
[0 1 0 1 1 1 0 1 1 1],25.46916101216741,1
[1 0 1 0 0 0 0 0 0 0],0.0,0
[0 0 1 0 0 0 1 1 0 0],0.0,0
[1 0 0 0 1 1 0 0 1 0],31.400180698294587,1
[1 0 1 1 0 1 0 0 1 1],31.162563517127968,1
[0 1 0 1 1 1 1 1 1 1],23.77954931029621,1
[0 0 0 0 1 0 0 0 0 0],0.0,0
[0 0 0 1 0 1 0 0 0 0],0.0,0
[0 1 0 0 1 1 1 1 1 0],24.405561813424008,1
[0 1 0 1 1 0 0 1 1 1],27.80923043951268,1
[1 1 1 1 0 1 1 1 0 1],22.00188339962378,1
[1 1 1 0 1 0 1 1 0 1],22.94713686775405,1
[1 0 1 0 1 1 0 0 1 1],29.9517785684725,1
[1 0 1 1 0 1 0 1 0 0],31.117473480202968,1
[1 0 1 1 1 0 0 1 1 0],30.988905202679252,1
[1 1 1 1 1 0 1 0 0 0],23.146735325504174,1
[0 1 1 0 1 1 1 1 1 1],22.632833525977983,1
[0 0 0 1 1 0 1 1 0 0],32.440999654957274,1
[0 1 1 1 0 0 1 1 0 1],24.345527595950433,1
[0 0 0 0 0 1 1 0 0 1],0.0,0
[0 1 1 0 1 1 0 1 0 1],24.32244522784918,1
[1 0 0 1 1 1 0 0 0 0],32.75029281172441,1
[1 0 0 1 0 0 0 1 0 1],34.19526678342845,1
[0 1 0 0 0 1 1 1 0 0],26.715778219608318,1
[1 0 0 0 0 1 0 1 1 0],0.0,0
[0 0 1 0 0 1 1 1 1 0],28.291975460587896,1
[0 0 0 0 0 0 0 1 0 0],0.0,0
[1 1 1 0 1 1 1 1 1 1],21.61829367831077,1
[1 0 1 1 1 0 1 0 0 1],27.7821536760797,1
[1 1 1 1 0 1 0 1 1 1],23.683785054239728,1
[1 1 0 1 1 0 1 1 1 1],25.1049306272524,1
[0 0 0 0 1 1 1 1 1 1],28.414967660871742,1
[1 1 1 1 1 1 1 1 1 0],21.61829367831077,1
[0 1 0 0 1 0 0 1 0 0],29.295470523219706,1
[1 0 0 0 1 0 0 1 1 0],33.146847224899474,1
[1 0 0 0 1 0 0 1 0 0],34.0323745141785,1
[0 1 1 1 0 0 1 1 1 0],24.96383005182298,1
[1 0 1 1 0 1 0 1 0 1],30.093501996736496,1
[0 0 1 0 1 0 1 1 1 1],28.597095065996786,1
[0 1 0 1 1 1 0 0 0 1],26.054805021123553,1
[1 1 1 0 1 1 1 0 1 0],21.628145414815286,1
[0 0 0 0 0 1 0 1 1 1],32.13754136137965,1
[0 0 1 0 0 1 1 1 0 0],30.149686379705145,1
[0 0 0 1 1 1 1 1 0 1],28.414967660871742,1
[1 1 1 0 0 1 0 0 0 1],24.80261723084339,1
[0 0 0 0 1 0 0 1 1 0],34.811670054336986,1
[0 0 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 1 0 1 0 1 0],26.587063755710904,1
[1 0 0 0 1 1 1 0 1 1],27.51090257127794,1
[0 0 0 1 1 0 0 1 0 1],34.216102305257635,1
[0 1 0 1 1 0 1 0 0 0],29.15986439738353,1
[1 1 0 1 1 0 0 1 0 0],26.794690591845473,1
[0 1 1 1 0 1 0 0 0 0],30.76278854169608,1
[0 0 1 1 1 1 0 0 1 0],31.720847109821865,1
[1 1 0 1 1 1 1 0 1 0],22.87548422070241,1
[0 0 0 0 1 0 0 1 0 1],34.216102305257635,1
[1 1 1 1 1 0 0 0 1 1],25.315506080322464,1
[0 1 1 1 0 1 0 0 1 0],26.223811198116568,1
[1 1 1 1 0 1 0 1 0 0],23.691495101494972,1
[0 1 0 0 1 0 0 0 0 1],30.088661801508454,1
[1 1 1 0 0 0 1 0 1 1],24.80765455171984,1
[1 1 1 1 1 0 0 0 1 0],25.315506080322464,1
[1 0 1 0 1 1 0 1 1 1],29.57910926842528,1
[1 0 0 0 0 0 0 0 0 0],0.0,0
[1 1 1 1 1 1 0 1 0 1],23.307905380181964,1
[1 0 0 0 1 1 1 0 1 0],27.5326766649607,1
[1 1 0 0 1 0 1 0 1 1],26.587063755710904,1
[0 0 0 0 0 0 0 0 1 1],0.0,0
[0 1 1 1 0 1 1 1 0 0],25.28958953528784,1
[0 1 1 1 0 0 1 1 1 1],24.337817548695188,1
[0 1 1 1 0 1 0 1 0 0],26.987506255790795,1
[0 1 1 1 1 1 0 0 1 0],25.32112703102419,1
[0 0 1 1 1 1 0 0 0 0],33.690317915594065,1
[1 1 0 1 1 0 1 1 0 0],25.1049306272524,1
[0 0 0 1 1 1 0 0 0 0],35.85950302276797,1
[1 1 1 1 0 1 1 0 1 0],22.50037527553065,1
[0 1 1 0 0 1 1 1 1 0],23.634725703163536,1
[0 0 1 0 0 0 0 1 1 0],0.0,0
[1 0 0 1 0 1 0 1 1 0],31.237031625899316,1
[0 1 0 0 1 0 1 0 0 0],29.60427148168539,1
[1 0 0 1 0 0 0 0 1 1],40.13894720881551,1
[0 1 1 0 1 0 0 0 1 0],26.95859011230658,1
[0 0 1 0 1 0 1 0 0 1],28.79669352374691,1
[0 0 1 0 0 0 1 0 1 0],0.0,0
[1 0 0 0 0 0 0 1 1 0],0.0,0
[1 1 1 0 1 1 0 0 1 0],23.680574680229178,1
[1 0 0 0 0 1 1 0 1 0],0.0,0
[0 0 1 1 0 1 0 0 1 1],32.17710336479518,1
[0 1 0 0 1 1 0 1 1 0],26.095173515295205,1
[0 0 0 1 1 1 1 1 1 1],28.414967660871742,1
[0 1 0 1 0 0 1 1 1 1],26.64244454260263,1
[1 0 0 1 1 1 1 0 0 1],27.51090257127794,1
[0 0 1 1 0 1 1 0 0 0],0.0,0
[0 1 1 0 0 0 0 0 0 0],0.0,0
[0 0 0 0 0 0 1 1 1 0],0.0,0
[0 1 1 1 0 1 1 1 1 0],23.634725703163536,1
[0 1 1 1 1 0 1 0 1 1],24.161275173171386,1
[0 0 0 1 0 0 0 0 1 0],0.0,0
[0 0 1 1 0 0 0 1 0 0],36.96973161044009,1
[0 1 1 0 1 0 0 0 0 0],27.964426439366008,1
[1 1 1 1 0 1 1 1 1 1],21.994173352368534,1
[0 1 0 1 1 0 1 0 1 1],27.598907257879908,1
[1 1 0 1 0 1 1 1 0 0],23.15232161762581,1
[1 0 1 0 0 1 1 0 0 0],0.0,0
[0 0 0 1 0 1 0 1 1 1],32.13641032548635,1
[0 1 0 0 0 1 1 0 1 0],0.0,0
[1 1 0 0 0 0 1 0 1 1],31.48019479778851,1
[0 1 1 1 1 1 1 0 1 1],22.6426852624825,1
[1 0 1 0 0 1 1 1 1 0],26.651365796626816,1
[0 0 1 0 0 0 0 0 1 1],0.0,0
[1 1 1 1 1 1 0 1 1 1],23.307905380181964,1
[1 0 0 1 1 1 0 0 1 1],31.31146906169966,1
[0 0 1 1 0 1 0 1 1 0],31.705280113326914,1
[0 1 0 0 1 1 1 0 0 0],25.395265112113854,1
[1 1 1 1 1 1 0 1 1 0],23.307905380181964,1
[0 0 1 0 1 1 0 1 0 1],30.724452123090696,1
[0 0 1 1 1 1 1 0 0 1],27.27810361305803,1
[0 1 1 1 0 0 0 1 0 0],28.70497274858814,1
[0 1 0 1 0 1 1 0 0 0],33.70957980196032,1
[1 1 1 0 0 0 0 0 0 1],29.219550125336642,1
[1 1 1 0 0 1 0 1 0 0],23.691495101494972,1
[0 0 0 0 1 1 0 1 1 0],32.47008567025633,1
[0 1 1 1 1 0 1 1 1 1],23.961676715421266,1
[1 0 1 1 0 1 1 0 0 0],28.190350555468335,1
[0 0 0 0 1 1 1 1 0 0],30.101078490333872,1
[0 0 1 0 0 1 0 0 0 0],0.0,0
[0 0 0 1 1 0 1 0 0 0],34.05985040971528,1
[1 0 1 1 1 0 1 1 0 1],27.58255521832957,1
[0 0 0 0 1 1 0 0 0 1],32.624293791336214,1
[1 1 1 1 0 1 1 1 0 0],22.00188339962378,1
[0 1 0 1 0 1 1 0 1 1],26.159631354833294,1
[0 1 1 0 0 1 1 1 1 1],23.008713200035743,1
[1 1 1 1 0 1 0 0 1 0],24.797174833350084,1
[0 1 0 1 0 0 0 1 1 0],29.227958544947665,1
[0 0 1 1 0 0 0 1 1 0],33.168652968996014,1
[0 0 1 1 0 1 0 0 0 0],0.0,0
[0 1 1 1 1 1 1 0 1 0],23.26869776561029,1
[0 0 1 1 1 0 1 1 0 0],30.283205895458924,1
[1 0 1 0 0 0 1 0 1 1],29.734878862417794,1
[0 1 0 0 1 1 0 1 1 1],25.46916101216741,1
[1 0 1 1 0 0 1 0 0 0],0.0,0
[0 1 1 0 0 1 0 0 0 0],0.0,0
[1 1 1 1 1 0 1 1 1 0],22.94713686775405,1
[0 1 1 0 1 0 1 0 1 1],24.161275173171386,1
[0 1 0 1 1 1 1 1 1 0],24.405561813424008,1
[1 1 1 0 1 1 0 1 0 0],23.307905380181964,1
[0 0 1 0 0 0 0 0 1 0],0.0,0
[1 1 1 1 1 1 0 0 0 1],23.680574680229178,1
[1 1 1 0 1 0 1 1 1 0],22.94713686775405,1
[1 0 0 1 1 0 1 0 0 0],31.43558686299548,1
[1 0 0 1 1 0 0 1 0 1],33.20156245759041,1
[0 0 1 0 0 0 1 1 1 0],29.62107980924734,1
[1 1 0 0 0 1 0 1 1 1],24.85179762546912,1
[0 0 0 1 0 1 0 1 1 0],33.09946535432111,1
[0 0 1 0 0 0 0 1 0 0],0.0,0
[0 1 1 0 1 0 0 0 1 1],26.332577609178788,1
[1 1 0 1 1 0 1 0 0 0],26.58436741021269,1
[1 1 1 1 0 1 0 0 0 0],25.527490805559573,1
[1 1 0 1 1 0 1 0 0 1],26.58436741021269,1
[1 0 0 0 0 1 0 1 0 0],0.0,0
[0 1 1 0 0 0 0 1 1 1],26.02742925056639,1
[1 1 0 1 1 1 1 1 0 0],22.765009462629003,1
[0 0 1 0 0 0 1 0 1 1],30.749418710085006,1
[0 0 0 1 1 0 0 0 1 0],36.91921513216975,1
[1 1 1 1 0 0 0 0 0 0],29.865527857027445,1
[1 1 1 0 1 1 0 1 1 1],23.307905380181964,1
[1 1 0 1 1 0 1 1 1 0],25.1049306272524,1
[0 0 0 1 1 0 1 1 0 1],30.75488882549514,1
[1 1 0 1 1 1 0 1 1 0],24.4546211645002,1
[1 0 0 1 0 0 1 1 1 0],30.285097139193702,1
[1 0 1 1 0 0 1 1 1 0],27.98047014528626,1
[1 1 0 1 1 0 0 0 0 1],28.82366156406251,1
[1 0 0 0 0 0 1 0 1 0],0.0,0
[1 1 0 1 0 1 0 0 0 0],0.0,0
[1 0 1 1 1 1 0 0 1 0],30.032731313283186,1
[1 1 0 0 1 0 0 1 0 1],26.794690591845473,1
[0 0 0 1 0 1 1 0 1 1],31.034375114967578,1
[0 0 0 1 1 1 1 0 1 1],28.525442418945147,1
[0 1 1 0 1 1 0 1 1 0],24.948457730976973,1
[1 0 1 1 1 1 1 1 0 1],26.25371202888629,1
[0 1 1 1 1 1 1 1 1 0],23.258846029105776,1
[1 0 1 1 1 1 0 0 0 1],30.225182173622063,1
[1 1 1 1 1 0 1 0 1 1],23.146735325504174,1
[1 0 1 0 1 1 0 0 0 0],31.055994230210143,1
[0 1 0 1 0 0 1 0 1 0],34.22387051959724,1
[1 0 1 0 0 1 0 0 1 0],0.0,0
[1 1 0 1 0 1 0 1 0 1],24.887592309603185,1
[0 1 1 1 0 1 0 0 1 1],25.801784838076355,1
[0 1 0 0 0 1 0 0 0 0],0.0,0
[1 0 1 1 1 1 1 0 0 1],26.263563765390806,1
[0 0 0 1 0 0 1 1 1 0],31.92933048403618,1
[0 1 0 0 0 1 0 0 1 1],29.092999105298397,1
[1 1 0 0 0 0 0 0 1 0],0.0,0
[1 1 0 0 0 0 0 0 0 0],0.0,0
[0 0 0 1 0 0 1 0 0 1],37.97705640185643,1
[1 0 1 1 0 0 1 0 1 1],29.76414669772422,1
[0 1 1 0 0 0 0 1 1 0],26.653441753694175,1
[0 1 1 0 1 1 1 0 1 0],23.26869776561029,1
[1 0 0 1 0 0 0 1 1 0],34.005361172531344,1
[1 0 0 1 0 0 0 0 0 1],42.35259135273718,1
[0 1 0 0 1 0 1 1 1 0],26.74548297804741,1
[0 1 1 0 0 1 0 0 0 1],25.817157078510604,1
[0 1 0 0 0 0 0 0 0 1],0.0,0
[0 0 1 0 1 0 0 0 0 1],32.88609054842137,1
[0 0 1 0 1 1 0 0 0 0],0.0,0
[1 1 1 1 0 0 0 0 0 1],28.064955095662754,1
[1 0 0 0 1 1 1 0 0 1],27.51090257127794,1
[1 0 1 1 1 0 0 0 1 0],31.667662713376462,1
[0 1 0 1 0 1 0 0 0 0],0.0,0
[0 0 1 1 0 0 1 1 1 0],29.62107980924734,1
[0 1 0 0 0 1 0 1 0 1],25.908132832573493,1
[0 1 1 1 1 1 0 1 0 1],24.32244522784918,1
[1 0 0 1 1 1 1 0 1 0],27.5326766649607,1
[1 1 1 0 1 1 0 0 0 1],23.680574680229178,1
[1 0 1 0 0 1 1 1 0 1],26.6373017501993,1
[0 0 0 0 1 1 0 1 1 1],31.740364900410718,1
[0 0 0 0 0 1 1 0 0 0],0.0,0
[1 1 0 1 0 1 1 0 1 0],25.24601053620986,1
[1 1 1 0 0 0 0 0 1 1],27.897922401527126,1
[0 0 0 1 0 0 0 1 1 0],36.15729126365186,1
[0 0 0 0 0 0 1 0 0 0],0.0,0
[0 1 0 1 0 1 0 1 1 1],25.865206437243046,1
[0 0 1 1 1 1 0 1 1 0],31.323369885938103,1
[0 1 0 1 0 1 1 1 0 1],24.164268254931535,1
[1 1 1 1 1 0 0 1 0 1],24.636748569625247,1
[0 0 0 1 0 1 0 0 1 1],35.66150648233885,1
[1 0 1 0 0 1 1 1 0 0],26.86198024404108,1
[0 1 0 1 1 1 0 0 0 0],27.667312930373196,1
[1 0 1 0 0 0 0 1 1 1],31.284093291142483,1
[1 1 0 0 1 1 0 1 0 0],24.4546211645002,1
[1 0 0 0 0 0 1 0 0 1],0.0,0
[1 0 0 0 0 0 1 0 0 0],0.0,0
[1 1 0 0 1 0 0 0 0 0],0.0,0
[0 1 1 1 1 0 1 1 0 0],25.447916799128286,1
[0 0 1 0 0 0 1 1 0 1],28.980945946525953,1
[1 0 1 0 0 0 0 1 1 0],0.0,0
[0 0 0 0 0 1 1 1 1 1],28.791235679764696,1
[1 1 0 1 1 0 1 1 0 1],25.1049306272524,1
[1 0 0 0 0 1 0 0 1 1],34.77083450663115,1
[1 0 0 0 0 0 1 1 0 1],30.408541842877803,1
[1 1 1 0 1 0 0 0 1 1],25.318037761511576,1
[1 1 0 1 1 1 1 1 0 1],22.765009462629003,1
[1 1 1 0 0 0 1 1 0 0],23.330987748283217,1
[1 1 0 0 0 0 0 0 1 1],36.34785140003068,1
[1 0 1 1 1 1 0 1 0 1],29.709912275423488,1
[1 1 0 0 1 0 1 1 1 0],25.1049306272524,1
[1 0 0 1 0 1 0 1 0 1],31.328962679976666,1
[1 0 1 0 1 0 0 0 0 1],31.87155070075416,1
[1 1 0 0 1 0 1 1 0 0],25.1049306272524,1
[0 0 1 1 0 0 0 1 1 1],32.29863313880969,1
[1 1 0 0 1 1 1 0 0 1],22.87548422070241,1
[1 1 0 1 0 1 0 1 1 1],24.85066658957583,1
[0 1 1 1 0 0 1 1 0 0],26.759776945954705,1
[0 1 0 1 1 1 1 0 0 0],25.388411436074243,1
[0 1 0 0 1 0 1 0 1 1],27.601603603378123,1
[1 0 1 0 1 0 0 1 0 1],31.038755464866767,1
[0 1 1 1 0 1 0 1 1 0],25.324337405034733,1
[1 0 1 0 0 0 0 1 0 0],0.0,0
[0 1 0 0 1 0 1 1 0 0],27.60571055862664,1
[1 1 0 1 0 0 1 1 1 1],25.62790469493542,1
[1 1 1 0 0 0 1 0 1 0],25.098670906145436,1
[1 0 0 0 1 1 0 0 0 0],0.0,0
