first stage decision,expected second stage value,feasibility
[0 1 0 0 0 1 1 1 0 0],0.0,0
[1 0 0 0 0 1 0 1 1 0],29.031683565911766,1
[0 0 1 0 0 1 1 1 1 0],26.535523339176812,1
[0 0 0 0 0 0 0 1 0 0],0.0,0
[1 1 1 0 1 1 1 1 1 1],24.85719693537797,1
[1 0 1 1 1 0 1 0 0 1],26.595487543756168,1
[1 1 1 1 0 1 0 1 1 1],25.096497693461302,1
[1 1 0 1 1 0 1 1 1 1],26.831726582180654,1
[0 0 0 0 1 1 1 1 1 1],30.0968118057609,1
[1 1 1 1 1 1 1 1 1 0],23.627966399688532,1
[0 1 0 0 1 0 0 1 0 0],45.33133994057559,1
[1 0 0 0 1 0 0 1 1 0],30.732787581046843,1
[1 0 0 0 1 0 0 1 0 0],34.5221811356026,1
[0 1 1 1 0 0 1 1 1 0],28.174760174216466,1
[1 0 1 1 0 1 0 1 0 1],31.31811696119069,1
[0 0 1 0 1 0 1 1 1 1],28.128036690368088,1
[0 1 0 1 1 1 0 0 0 1],0.0,0
[1 1 1 0 1 1 1 0 1 0],24.85719693537797,1
[0 0 0 0 0 1 0 1 1 1],34.34604967101123,1
[0 0 1 0 0 1 1 1 0 0],31.68768820039033,1
[0 0 0 1 1 1 1 1 0 1],30.870478848192,1
[1 1 1 0 0 1 0 0 0 1],32.55524990659484,1
[0 0 0 0 1 0 0 1 1 0],33.61101574880731,1
[0 0 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 1 0 1 0 1 0],29.617419591327184,1
[1 0 0 0 1 1 1 0 1 1],27.515962267337244,1
[0 0 0 1 1 0 0 1 0 1],41.08776871992817,1
[0 1 0 1 1 0 1 0 0 0],0.0,0
[1 1 0 1 1 0 0 1 0 0],31.448830374794404,1
[0 1 1 1 0 1 0 0 0 0],0.0,0
[0 0 1 1 1 1 0 0 1 0],26.839599691445397,1
[1 1 0 1 1 1 1 0 1 0],24.730269258190713,1
[0 0 0 0 1 0 0 1 0 1],46.31370135254043,1
[1 1 1 1 1 0 0 0 1 1],26.797601708596368,1
[0 1 1 1 0 1 0 0 1 0],27.239953000300268,1
[1 1 1 1 0 1 0 1 0 0],31.31811696119069,1
[0 1 0 0 1 0 0 0 0 1],0.0,0
[1 1 1 0 0 0 1 0 1 1],28.12601761496194,1
[1 1 1 1 1 0 0 0 1 0],26.797601708596368,1
[1 0 1 0 1 1 0 1 1 1],25.933277330010572,1
[1 0 0 0 0 0 0 0 0 0],0.0,0
[1 1 1 1 1 1 0 1 0 1],26.403258225536025,1
[1 0 0 0 1 1 1 0 1 0],27.515962267337244,1
[1 1 0 0 1 0 1 0 1 1],29.617419591327184,1
[0 0 0 0 0 0 0 0 1 1],0.0,0
[0 1 1 1 0 1 1 1 0 0],30.33719953587036,1
[0 1 1 1 0 0 1 1 1 1],28.066169510272676,1
[0 1 1 1 0 1 0 1 0 0],34.67210388652537,1
[0 1 1 1 1 1 0 0 1 0],26.839599691445397,1
[0 0 1 1 1 1 0 0 0 0],28.546713532374998,1
[1 1 0 1 1 0 1 1 0 0],28.500465180483722,1
[0 0 0 1 1 1 0 0 0 0],0.0,0
[1 1 1 1 0 1 1 0 1 0],24.0283197085434,1
[0 1 1 0 0 1 1 1 1 0],26.535523339176812,1
[0 0 1 0 0 0 0 1 1 0],30.480071104538514,1
[1 0 0 1 0 1 0 1 1 0],26.245990556765236,1
[0 1 0 0 1 0 1 0 0 0],0.0,0
[1 0 0 1 0 0 0 0 1 1],29.31299352835476,1
[0 1 1 0 1 0 0 0 1 0],30.179839281214118,1
[0 0 1 0 1 0 1 0 0 1],29.025809986640336,1
[0 0 1 0 0 0 1 0 1 0],30.271968342658898,1
[1 0 0 0 0 0 0 1 1 0],32.09868653750128,1
[1 1 1 0 1 1 0 0 1 0],25.933277330010572,1
[1 0 0 0 0 1 1 0 1 0],27.916315576192112,1
[0 0 1 1 0 1 0 0 1 1],26.26588012446148,1
[0 1 0 0 1 1 0 1 1 0],31.41290139542379,1
[0 0 0 1 1 1 1 1 1 1],26.818217707153934,1
[0 1 0 1 0 0 1 1 1 1],31.66125678045185,1
[1 0 0 1 1 1 1 0 0 1],25.99615673082544,1
[0 0 1 1 0 1 1 0 0 0],0.0,0
[0 1 1 0 0 0 0 0 0 0],0.0,0
[0 0 0 0 0 0 1 1 1 0],36.31383398287531,1
[0 1 1 1 0 1 1 1 1 0],25.306292803487374,1
[0 1 1 1 1 0 1 0 1 1],26.898806154678645,1
[0 0 0 1 0 0 0 0 1 0],0.0,0
[0 0 1 1 0 0 0 1 0 0],41.681188817298406,1
[0 1 1 0 1 0 0 0 0 0],32.549946256704075,1
[1 1 1 1 0 1 1 1 1 1],24.0283197085434,1
[0 1 0 1 1 0 1 0 1 1],28.94872473907219,1
[1 1 0 1 0 1 1 1 0 0],30.243193569377702,1
[1 0 1 0 0 1 1 0 0 0],29.186199125720826,1
[0 0 0 1 0 1 0 1 1 1],30.21218948306811,1
[0 1 0 0 0 1 1 0 1 0],0.0,0
[1 1 0 0 0 0 1 0 1 1],30.788269060480975,1
[0 1 1 1 1 1 1 0 1 1],24.797348830688705,1
[1 0 1 0 0 1 1 1 1 0],25.257550244232846,1
[0 0 1 0 0 0 0 0 1 1],30.371480440594713,1
[1 1 1 1 1 1 0 1 1 1],24.69614438460643,1
[1 0 0 1 1 1 0 0 1 1],25.845637247910368,1
[0 0 1 1 0 1 0 1 1 0],26.37447078840527,1
[0 1 0 0 1 1 1 0 0 0],0.0,0
[1 1 1 1 1 1 0 1 1 0],24.69614438460643,1
[0 0 1 0 1 1 0 1 0 1],28.809773601940343,1
[0 0 1 1 1 1 1 0 0 1],25.5586669060117,1
[0 1 1 1 0 0 0 1 0 0],41.43440697547828,1
[0 1 0 1 0 1 1 0 0 0],0.0,0
[1 1 1 0 0 0 0 0 0 1],36.67751141487354,1
[1 1 1 0 0 1 0 1 0 0],32.55524990659484,1
[0 0 0 0 1 1 0 1 1 0],31.413705677789345,1
[0 1 1 1 1 0 1 1 1 1],26.898806154678645,1
[1 0 1 1 0 1 1 0 0 0],27.949066180316684,1
[0 0 0 0 1 1 1 1 0 0],0.0,0
[0 0 1 0 0 1 0 0 0 0],0.0,0
[0 0 0 1 1 0 1 0 0 0],0.0,0
[1 0 1 1 1 0 1 1 0 1],26.595487543756168,1
[0 0 0 0 1 1 0 0 0 1],0.0,0
[1 1 1 1 0 1 1 1 0 0],27.949066180316684,1
[0 1 0 1 0 1 1 0 1 1],28.17430819532575,1
[0 1 1 0 0 1 1 1 1 1],26.42693267523302,1
[1 1 1 1 0 1 0 0 1 0],25.096497693461302,1
[0 1 0 1 0 0 0 1 1 0],34.248125915910784,1
[0 0 1 1 0 0 0 1 1 0],29.242938159134372,1
[0 0 1 1 0 1 0 0 0 0],0.0,0
[0 1 1 1 1 1 1 0 1 0],25.771421706527498,1
[0 0 1 1 1 0 1 1 0 0],27.90517011489469,1
[1 0 1 0 0 0 1 0 1 1],28.12601761496194,1
[0 1 0 0 1 1 0 1 1 1],31.304310731479994,1
[1 0 1 1 0 0 1 0 0 0],32.02214206758536,1
[0 1 1 0 0 1 0 0 0 0],0.0,0
[1 1 1 1 1 0 1 1 1 0],25.729423723678472,1
[0 1 1 0 1 0 1 0 1 1],28.128036690368088,1
[0 1 0 1 1 1 1 1 1 0],26.926808371097728,1
[1 1 1 0 1 1 0 1 0 0],27.640391170940166,1
[0 0 1 0 0 0 0 0 1 0],31.349398609284158,1
[1 1 1 1 1 1 0 0 0 1],26.403258225536025,1
[1 1 1 0 1 0 1 1 1 0],26.95865425936791,1
[1 0 0 1 1 0 1 0 0 0],28.500465180483722,1
[1 0 0 1 1 0 0 1 0 1],31.448830374794404,1
[0 0 1 0 0 0 1 1 1 0],29.40399070990592,1
[1 1 0 0 0 1 0 1 1 1],29.031683565911766,1
[0 0 0 1 0 1 0 1 1 0],30.320780147011902,1
[0 0 1 0 0 0 0 1 0 0],44.701006005736545,1
[0 1 1 0 1 0 0 0 1 1],29.204117085000682,1
[1 1 0 1 1 0 1 0 0 0],28.500465180483722,1
[1 1 1 1 0 1 0 0 0 0],31.31811696119069,1
[1 1 0 1 1 0 1 0 0 1],28.500465180483722,1
[1 0 0 0 0 1 0 1 0 0],38.34417938613651,1
[0 1 1 0 0 0 0 1 1 1],30.371480440594713,1
[1 1 0 1 1 1 1 1 0 0],25.99615673082544,1
[0 0 1 0 0 0 1 0 1 1],29.29540004596212,1
[0 0 0 1 1 0 0 0 1 0],0.0,0
[1 1 1 1 0 0 0 0 0 0],35.4403784694694,1
[1 1 1 0 1 1 0 1 1 1],25.933277330010572,1
[1 1 0 1 1 0 1 1 1 0],26.831726582180654,1
[0 0 0 1 1 0 1 1 0 1],35.11759157998413,1
[1 1 0 1 1 1 0 1 1 0],25.845637247910368,1
[1 0 0 1 0 0 1 1 1 0],28.002576051334444,1
[1 0 1 1 0 0 1 1 1 0],26.896787079272503,1
[1 1 0 1 1 0 0 0 0 1],31.448830374794404,1
[1 0 0 0 0 0 1 0 1 0],30.788269060480975,1
[1 1 0 1 0 1 0 0 0 0],34.58593059608803,1
[1 0 1 1 1 1 0 0 1 0],24.69614438460643,1
[1 1 0 0 1 0 0 1 0 1],34.51921398817118,1
[0 0 0 1 0 1 1 0 1 1],28.461751656924935,1
[0 0 0 1 1 1 1 0 1 1],26.818217707153934,1
[0 1 1 0 1 1 0 1 1 0],27.21125042495454,1
[1 0 1 1 1 1 1 1 0 1],24.38928447501153,1
[0 1 1 1 1 1 1 1 1 0],24.905939494632502,1
[1 0 1 1 1 1 0 0 0 1],26.403258225536025,1
[1 1 1 1 1 0 1 0 1 1],25.729423723678472,1
[1 0 1 0 1 1 0 0 0 0],27.640391170940166,1
[0 1 0 1 0 0 1 0 1 0],0.0,0
[1 0 1 0 0 1 0 0 1 0],26.33363063886544,1
[1 1 0 1 0 1 0 1 0 1],34.41488315320227,1
[0 1 1 1 0 1 0 0 1 1],26.26588012446148,1
[0 1 0 0 0 1 0 0 0 0],0.0,0
[1 0 1 1 1 1 1 0 0 1],24.38928447501153,1
[0 0 0 1 0 0 1 1 1 0],32.180923170546215,1
[0 1 0 0 0 1 0 0 1 1],33.663629156027554,1
[1 1 0 0 0 0 0 0 1 0],32.09868653750128,1
[1 1 0 0 0 0 0 0 0 0],0.0,0
[0 0 0 1 0 0 1 0 0 1],0.0,0
[1 0 1 1 0 0 1 0 1 1],26.896787079272503,1
[0 1 1 0 0 0 0 1 1 0],30.480071104538514,1
[0 1 1 0 1 1 1 0 1 0],27.00172791557091,1
[1 0 0 1 0 0 0 1 1 0],29.31299352835476,1
[1 0 0 1 0 0 0 0 0 1],0.0,0
[0 1 0 0 1 0 1 1 1 0],32.33590950162294,1
[0 1 1 0 0 1 0 0 0 1],37.1881873746444,1
[0 1 0 0 0 0 0 0 0 1],0.0,0
[0 0 1 0 1 0 0 0 0 1],31.570306844685575,1
[0 0 1 0 1 1 0 0 0 0],0.0,0
[1 1 1 1 0 0 0 0 0 1],35.4403784694694,1
[1 0 0 0 1 1 1 0 0 1],28.78214526050226,1
[1 0 1 1 1 0 0 0 1 0],26.797601708596368,1
[0 1 0 1 0 1 0 0 0 0],0.0,0
[0 0 1 1 0 0 1 1 1 0],28.174760174216466,1
[0 1 0 0 0 1 0 1 0 1],57.904940755142356,1
[0 1 1 1 1 1 0 1 0 1],27.572640656536198,1
[1 0 0 1 1 1 1 0 1 0],24.730269258190713,1
[1 1 1 0 1 1 0 0 0 1],27.640391170940166,1
[1 0 1 0 0 1 1 1 0 1],29.186199125720826,1
[0 0 0 0 1 1 0 1 1 1],31.30511501384555,1
[0 0 0 0 0 1 1 0 0 0],0.0,0
[1 1 0 1 0 1 1 0 1 0],25.130622567045585,1
[1 1 1 0 0 0 0 0 1 1],29.20209800959454,1
[0 0 0 1 0 0 0 1 1 0],34.79294609086444,1
[0 0 0 0 0 0 1 0 0 0],0.0,0
[0 1 0 1 0 1 0 1 1 1],29.8095908936554,1
[0 0 1 1 1 1 0 1 1 0],25.974117479550397,1
[0 1 0 1 0 1 1 1 0 1],43.72614258192091,1
[1 1 1 1 1 0 0 1 0 1],28.988270715791252,1
[0 0 0 1 0 1 0 0 1 1],0.0,0
[1 0 1 0 0 1 1 1 0 0],29.186199125720826,1
[0 1 0 1 1 1 0 0 0 0],0.0,0
[1 0 1 0 0 0 0 1 1 1],29.20209800959454,1
[1 1 0 0 1 1 0 1 0 0],31.571912090529217,1
[1 0 0 0 0 0 1 0 0 1],0.0,0
[1 0 0 0 0 0 1 0 0 0],0.0,0
[1 1 0 0 1 0 0 0 0 0],34.531218366654876,1
[0 1 1 1 1 0 1 1 0 0],27.90517011489469,1
[0 0 1 0 0 0 1 1 0 1],39.02761003450216,1
[1 0 1 0 0 0 0 1 1 0],29.20209800959454,1
[0 0 0 0 0 1 1 1 1 1],32.1811307673715,1
[1 1 0 1 1 0 1 1 0 1],28.500465180483722,1
[1 0 0 0 0 1 0 0 1 1],29.031683565911766,1
[1 0 0 0 0 0 1 1 0 1],38.21582602422923,1
[1 1 1 0 1 0 0 0 1 1],28.03473465400051,1
[1 1 0 1 1 1 1 1 0 1],25.99615673082544,1
[1 1 1 0 0 0 1 1 0 0],33.259275012989505,1
[1 1 0 0 0 0 0 0 1 1],32.09868653750128,1
[1 0 1 1 1 1 0 1 0 1],26.403258225536025,1
[1 1 0 0 1 0 1 1 1 0],29.617419591327184,1
[1 0 0 1 0 1 0 1 0 1],34.49908550887591,1
[1 0 1 0 1 0 0 0 0 1],30.2254036611954,1
[1 1 0 0 1 0 1 1 0 0],31.293151686401842,1
[0 0 1 1 0 0 0 1 1 1],29.13434749519057,1
[1 1 0 0 1 1 1 0 0 1],28.78214526050226,1
[1 1 0 1 0 1 0 1 1 1],26.245990556765236,1
[0 1 1 1 0 0 1 1 0 0],36.56058579172662,1
[0 1 0 1 1 1 1 0 0 0],0.0,0
[0 1 0 0 1 0 1 0 1 1],32.22731883767915,1
[1 0 1 0 1 0 0 1 0 1],30.2254036611954,1
[0 1 1 1 0 1 0 1 1 0],26.37447078840527,1
[1 0 1 0 0 0 0 1 0 0],36.67751141487354,1
[0 1 0 0 1 0 1 1 0 0],38.9780231685039,1
[1 1 0 1 0 0 1 1 1 1],28.002576051334444,1
[1 1 1 0 0 0 1 0 1 0],28.12601761496194,1
[1 0 0 0 1 1 0 0 0 0],31.571912090529217,1
