Unnamed:_1	Unnamed:_2	Unnamed:_3	Unnamed:_4	Unnamed:_5
Denmark	Solar	18	2	0.17310000000000003
France	Solar	18	2	0.19304000000000002
Germany	Bio10cofiringCCS	18	2	0.8000000000000006
Denmark	Bio10cofiringCCS	18	2	0.8000000000000006
France	Bio10cofiringCCS	18	2	0.8000000000000006
Germany	LigniteCCSsup	18	2	0.8000000000000006
Germany	CoalCCS	18	2	0.8000000000000006
France	CoalCCS	18	2	0.8000000000000006
Germany	GasCCS	18	2	0.8499999999999984
France	GasCCS	18	2	0.8499999999999984
Germany	Waste	18	2	0.9499999999999981
Denmark	Waste	18	2	0.9499999999999981
France	Waste	18	2	0.9499999999999981
Germany	Liginiteexisting	19	2	0.7499999999999988
Germany	Lignite	19	2	0.8000000000000006
Germany	LigniteCCSadv	19	2	0.8000000000000006
Germany	Coalexisting	19	2	0.7499999999999988
Denmark	Coalexisting	19	2	0.7499999999999988
France	Coalexisting	19	2	0.7499999999999988
Germany	Coal	19	2	0.7499999999999988
Denmark	Coal	19	2	0.7499999999999988
France	Coal	19	2	0.7499999999999988
Germany	CoalCCSadv	19	2	0.8000000000000006
Denmark	CoalCCSadv	19	2	0.8000000000000006
France	CoalCCSadv	19	2	0.8000000000000006
Germany	Gasexisting	19	2	0.8000000000000006
Denmark	Gasexisting	19	2	0.8000000000000006
France	Gasexisting	19	2	0.8000000000000006
Germany	GasOCGT	19	2	0.8499999999999984
Denmark	GasOCGT	19	2	0.8499999999999984
France	GasOCGT	19	2	0.8499999999999984
Germany	GasCCGT	19	2	0.8499999999999984
Denmark	GasCCGT	19	2	0.8499999999999984
France	GasCCGT	19	2	0.8499999999999984
Germany	GasCCSadv	19	2	0.8499999999999984
Denmark	GasCCSadv	19	2	0.8499999999999984
France	GasCCSadv	19	2	0.8499999999999984
Germany	Oilexisting	19	2	0.8499999999999984
Denmark	Oilexisting	19	2	0.8499999999999984
France	Oilexisting	19	2	0.8499999999999984
Germany	Bioexisting	19	2	0.8000000000000006
Denmark	Bioexisting	19	2	0.8000000000000006
France	Bioexisting	19	2	0.8000000000000006
Germany	Bio10cofiring	19	2	0.8000000000000006
Denmark	Bio10cofiring	19	2	0.8000000000000006
France	Bio10cofiring	19	2	0.8000000000000006
Germany	Nuclear	19	2	0.7499999999999988
France	Nuclear	19	2	0.7499999999999988
France	Wave	19	2	0.33000000000000046
Germany	Geo	19	2	0.8000000000000006
France	Geo	19	2	0.8000000000000006
Germany	Hydroregulated	19	2	1.0
France	Hydroregulated	19	2	1.0
Germany	Hydrorun-of-the-river	19	2	0.6587575972800002
Denmark	Hydrorun-of-the-river	19	2	0.23172000000000012
France	Hydrorun-of-the-river	19	2	0.64494767944
Germany	Bio	19	2	0.8000000000000006
France	Bio	19	2	0.8000000000000006
Germany	Windonshore	19	2	0.12485500000000006
Denmark	Windonshore	19	2	0.16490000000000002
France	Windonshore	19	2	0.201543
Germany	Windoffshore	19	2	0.21042100000000002
Denmark	Windoffshore	19	2	0.23079799999999992
France	Windoffshore	19	2	0.36916700000000013
Germany	Solar	19	2	0.17676000000000003
Denmark	Solar	19	2	0.16388000000000003
France	Solar	19	2	0.18354000000000006
Germany	Bio10cofiringCCS	19	2	0.8000000000000006
Denmark	Bio10cofiringCCS	19	2	0.8000000000000006
France	Bio10cofiringCCS	19	2	0.8000000000000006
Germany	LigniteCCSsup	19	2	0.8000000000000006
Germany	CoalCCS	19	2	0.8000000000000006
France	CoalCCS	19	2	0.8000000000000006
Germany	GasCCS	19	2	0.8499999999999984
France	GasCCS	19	2	0.8499999999999984
Germany	Waste	19	2	0.9499999999999981
Denmark	Waste	19	2	0.9499999999999981
France	Waste	19	2	0.9499999999999981
Germany	Liginiteexisting	20	2	0.7499999999999988
Germany	Lignite	20	2	0.8000000000000006
Germany	LigniteCCSadv	20	2	0.8000000000000006
Germany	Coalexisting	20	2	0.7499999999999988
Denmark	Coalexisting	20	2	0.7499999999999988
France	Coalexisting	20	2	0.7499999999999988
Germany	Coal	20	2	0.7499999999999988
Denmark	Coal	20	2	0.7499999999999988
France	Coal	20	2	0.7499999999999988
Germany	CoalCCSadv	20	2	0.8000000000000006
Denmark	CoalCCSadv	20	2	0.8000000000000006
France	CoalCCSadv	20	2	0.8000000000000006
Germany	Gasexisting	20	2	0.8000000000000006
Denmark	Gasexisting	20	2	0.8000000000000006
France	Gasexisting	20	2	0.8000000000000006
Germany	GasOCGT	20	2	0.8499999999999984
Denmark	GasOCGT	20	2	0.8499999999999984
France	GasOCGT	20	2	0.8499999999999984
Germany	GasCCGT	20	2	0.8499999999999984
Denmark	GasCCGT	20	2	0.8499999999999984
France	GasCCGT	20	2	0.8499999999999984
Germany	GasCCSadv	20	2	0.8499999999999984
Denmark	GasCCSadv	20	2	0.8499999999999984
France	GasCCSadv	20	2	0.8499999999999984
Germany	Oilexisting	20	2	0.8499999999999984
Denmark	Oilexisting	20	2	0.8499999999999984
France	Oilexisting	20	2	0.8499999999999984
Germany	Bioexisting	20	2	0.8000000000000006
Denmark	Bioexisting	20	2	0.8000000000000006
France	Bioexisting	20	2	0.8000000000000006
Germany	Bio10cofiring	20	2	0.8000000000000006
Denmark	Bio10cofiring	20	2	0.8000000000000006
France	Bio10cofiring	20	2	0.8000000000000006
Germany	Nuclear	20	2	0.7499999999999988
France	Nuclear	20	2	0.7499999999999988
France	Wave	20	2	0.33000000000000046
Germany	Geo	20	2	0.8000000000000006
France	Geo	20	2	0.8000000000000006
Germany	Hydroregulated	20	2	1.0
France	Hydroregulated	20	2	1.0
Germany	Hydrorun-of-the-river	20	2	0.6572776264200001
Denmark	Hydrorun-of-the-river	20	2	0.23122000000000015
France	Hydrorun-of-the-river	20	2	0.6432795765099998
Germany	Bio	20	2	0.8000000000000006
France	Bio	20	2	0.8000000000000006
Germany	Windonshore	20	2	0.12066900000000001
Denmark	Windonshore	20	2	0.16343499999999994
France	Windonshore	20	2	0.19703399999999993
Germany	Windoffshore	20	2	0.2136650000000001
Denmark	Windoffshore	20	2	0.23001699999999992
France	Windoffshore	20	2	0.37037700000000007
Germany	Solar	20	2	0.16983000000000004
Denmark	Solar	20	2	0.15714000000000003
France	Solar	20	2	0.17569999999999997
Germany	Bio10cofiringCCS	20	2	0.8000000000000006
Denmark	Bio10cofiringCCS	20	2	0.8000000000000006
France	Bio10cofiringCCS	20	2	0.8000000000000006
Germany	LigniteCCSsup	20	2	0.8000000000000006
Germany	CoalCCS	20	2	0.8000000000000006
France	CoalCCS	20	2	0.8000000000000006
Germany	GasCCS	20	2	0.8499999999999984
France	GasCCS	20	2	0.8499999999999984
Germany	Waste	20	2	0.9499999999999981
Denmark	Waste	20	2	0.9499999999999981
France	Waste	20	2	0.9499999999999981
Germany	Liginiteexisting	21	2	0.7499999999999988
Germany	Lignite	21	2	0.8000000000000006
Germany	LigniteCCSadv	21	2	0.8000000000000006
Germany	Coalexisting	21	2	0.7499999999999988
Denmark	Coalexisting	21	2	0.7499999999999988
France	Coalexisting	21	2	0.7499999999999988
Germany	Coal	21	2	0.7499999999999988
Denmark	Coal	21	2	0.7499999999999988
France	Coal	21	2	0.7499999999999988
Germany	CoalCCSadv	21	2	0.8000000000000006
Denmark	CoalCCSadv	21	2	0.8000000000000006
France	CoalCCSadv	21	2	0.8000000000000006
Germany	Gasexisting	21	2	0.8000000000000006
Denmark	Gasexisting	21	2	0.8000000000000006
France	Gasexisting	21	2	0.8000000000000006
Germany	GasOCGT	21	2	0.8499999999999984
Denmark	GasOCGT	21	2	0.8499999999999984
France	GasOCGT	21	2	0.8499999999999984
Germany	GasCCGT	21	2	0.8499999999999984
Denmark	GasCCGT	21	2	0.8499999999999984
France	GasCCGT	21	2	0.8499999999999984
Germany	GasCCSadv	21	2	0.8499999999999984
Denmark	GasCCSadv	21	2	0.8499999999999984
France	GasCCSadv	21	2	0.8499999999999984
Germany	Oilexisting	21	2	0.8499999999999984
Denmark	Oilexisting	21	2	0.8499999999999984
France	Oilexisting	21	2	0.8499999999999984
Germany	Bioexisting	21	2	0.8000000000000006
Denmark	Bioexisting	21	2	0.8000000000000006
France	Bioexisting	21	2	0.8000000000000006
Germany	Bio10cofiring	21	2	0.8000000000000006
Denmark	Bio10cofiring	21	2	0.8000000000000006
France	Bio10cofiring	21	2	0.8000000000000006
Germany	Nuclear	21	2	0.7499999999999988
France	Nuclear	21	2	0.7499999999999988
France	Wave	21	2	0.33000000000000046
Germany	Geo	21	2	0.8000000000000006
France	Geo	21	2	0.8000000000000006
Germany	Hydroregulated	21	2	1.0
France	Hydroregulated	21	2	1.0
Germany	Hydrorun-of-the-river	21	2	0.6574660732100001
Denmark	Hydrorun-of-the-river	21	2	0.23268000000000005
France	Hydrorun-of-the-river	21	2	0.6423021051500001
Germany	Bio	21	2	0.8000000000000006
France	Bio	21	2	0.8000000000000006
Germany	Windonshore	21	2	0.11830000000000004
Denmark	Windonshore	21	2	0.163062
France	Windonshore	21	2	0.19500000000000006
Germany	Windoffshore	21	2	0.21634400000000006
Denmark	Windoffshore	21	2	0.2310800000000001
France	Windoffshore	21	2	0.371139
Germany	Solar	21	2	0.1643999999999999
Denmark	Solar	21	2	0.15374000000000002
France	Solar	21	2	0.16894000000000003
Germany	Bio10cofiringCCS	21	2	0.8000000000000006
Denmark	Bio10cofiringCCS	21	2	0.8000000000000006
France	Bio10cofiringCCS	21	2	0.8000000000000006
Germany	LigniteCCSsup	21	2	0.8000000000000006
Germany	CoalCCS	21	2	0.8000000000000006
France	CoalCCS	21	2	0.8000000000000006
Germany	GasCCS	21	2	0.8499999999999984
France	GasCCS	21	2	0.8499999999999984
Germany	Waste	21	2	0.9499999999999981
Denmark	Waste	21	2	0.9499999999999981
France	Waste	21	2	0.9499999999999981
Germany	Liginiteexisting	22	2	0.7499999999999988
Germany	Lignite	22	2	0.8000000000000006
Germany	LigniteCCSadv	22	2	0.8000000000000006
Germany	Coalexisting	22	2	0.7499999999999988
Denmark	Coalexisting	22	2	0.7499999999999988
France	Coalexisting	22	2	0.7499999999999988
Germany	Coal	22	2	0.7499999999999988
Denmark	Coal	22	2	0.7499999999999988
France	Coal	22	2	0.7499999999999988
Germany	CoalCCSadv	22	2	0.8000000000000006
Denmark	CoalCCSadv	22	2	0.8000000000000006
France	CoalCCSadv	22	2	0.8000000000000006
Germany	Gasexisting	22	2	0.8000000000000006
Denmark	Gasexisting	22	2	0.8000000000000006
France	Gasexisting	22	2	0.8000000000000006
Germany	GasOCGT	22	2	0.8499999999999984
Denmark	GasOCGT	22	2	0.8499999999999984
France	GasOCGT	22	2	0.8499999999999984
Germany	GasCCGT	22	2	0.8499999999999984
Denmark	GasCCGT	22	2	0.8499999999999984
France	GasCCGT	22	2	0.8499999999999984
Germany	GasCCSadv	22	2	0.8499999999999984
Denmark	GasCCSadv	22	2	0.8499999999999984
France	GasCCSadv	22	2	0.8499999999999984
Germany	Oilexisting	22	2	0.8499999999999984
Denmark	Oilexisting	22	2	0.8499999999999984
France	Oilexisting	22	2	0.8499999999999984
Germany	Bioexisting	22	2	0.8000000000000006
Denmark	Bioexisting	22	2	0.8000000000000006
France	Bioexisting	22	2	0.8000000000000006
Germany	Bio10cofiring	22	2	0.8000000000000006
Denmark	Bio10cofiring	22	2	0.8000000000000006
France	Bio10cofiring	22	2	0.8000000000000006
Germany	Nuclear	22	2	0.7499999999999988
France	Nuclear	22	2	0.7499999999999988
France	Wave	22	2	0.33000000000000046
Germany	Geo	22	2	0.8000000000000006
France	Geo	22	2	0.8000000000000006
Germany	Hydroregulated	22	2	1.0
France	Hydroregulated	22	2	1.0
Germany	Hydrorun-of-the-river	22	2	0.6569535247500001
Denmark	Hydrorun-of-the-river	22	2	0.23086000000000012
France	Hydrorun-of-the-river	22	2	0.6472977964200003
Germany	Bio	22	2	0.8000000000000006
France	Bio	22	2	0.8000000000000006
Germany	Windonshore	22	2	0.11699499999999997
Denmark	Windonshore	22	2	0.16544799999999993
France	Windonshore	22	2	0.19456300000000007
Germany	Windoffshore	22	2	0.21769500000000008
Denmark	Windoffshore	22	2	0.23402600000000007
France	Windoffshore	22	2	0.3742350000000001
Germany	Solar	22	2	0.16366000000000003
Denmark	Solar	22	2	0.15371
France	Solar	22	2	0.16511
Germany	Bio10cofiringCCS	22	2	0.8000000000000006
Denmark	Bio10cofiringCCS	22	2	0.8000000000000006
France	Bio10cofiringCCS	22	2	0.8000000000000006
Germany	LigniteCCSsup	22	2	0.8000000000000006
Germany	CoalCCS	22	2	0.8000000000000006
France	CoalCCS	22	2	0.8000000000000006
Germany	GasCCS	22	2	0.8499999999999984
France	GasCCS	22	2	0.8499999999999984
Germany	Waste	22	2	0.9499999999999981
Denmark	Waste	22	2	0.9499999999999981
France	Waste	22	2	0.9499999999999981
Germany	Liginiteexisting	23	2	0.7499999999999988
Germany	Lignite	23	2	0.8000000000000006
Germany	LigniteCCSadv	23	2	0.8000000000000006
Germany	Coalexisting	23	2	0.7499999999999988
Denmark	Coalexisting	23	2	0.7499999999999988
France	Coalexisting	23	2	0.7499999999999988
Germany	Coal	23	2	0.7499999999999988
Denmark	Coal	23	2	0.7499999999999988
France	Coal	23	2	0.7499999999999988
Germany	CoalCCSadv	23	2	0.8000000000000006
Denmark	CoalCCSadv	23	2	0.8000000000000006
France	CoalCCSadv	23	2	0.8000000000000006
Germany	Gasexisting	23	2	0.8000000000000006
Denmark	Gasexisting	23	2	0.8000000000000006
France	Gasexisting	23	2	0.8000000000000006
Germany	GasOCGT	23	2	0.8499999999999984
Denmark	GasOCGT	23	2	0.8499999999999984
France	GasOCGT	23	2	0.8499999999999984
Germany	GasCCGT	23	2	0.8499999999999984
Denmark	GasCCGT	23	2	0.8499999999999984
France	GasCCGT	23	2	0.8499999999999984
Germany	GasCCSadv	23	2	0.8499999999999984
Denmark	GasCCSadv	23	2	0.8499999999999984
France	GasCCSadv	23	2	0.8499999999999984
Germany	Oilexisting	23	2	0.8499999999999984
Denmark	Oilexisting	23	2	0.8499999999999984
France	Oilexisting	23	2	0.8499999999999984
Germany	Bioexisting	23	2	0.8000000000000006
Denmark	Bioexisting	23	2	0.8000000000000006
France	Bioexisting	23	2	0.8000000000000006
Germany	Bio10cofiring	23	2	0.8000000000000006
Denmark	Bio10cofiring	23	2	0.8000000000000006
France	Bio10cofiring	23	2	0.8000000000000006
Germany	Nuclear	23	2	0.7499999999999988
France	Nuclear	23	2	0.7499999999999988
France	Wave	23	2	0.33000000000000046
Germany	Geo	23	2	0.8000000000000006
France	Geo	23	2	0.8000000000000006
Germany	Hydroregulated	23	2	1.0
France	Hydroregulated	23	2	1.0
Germany	Hydrorun-of-the-river	23	2	0.6575683003599999
Denmark	Hydrorun-of-the-river	23	2	0.22770000000000007
France	Hydrorun-of-the-river	23	2	0.64810045553
Germany	Bio	23	2	0.8000000000000006
France	Bio	23	2	0.8000000000000006
Germany	Windonshore	23	2	0.11754500000000002
Denmark	Windonshore	23	2	0.168951
France	Windonshore	23	2	0.19531900000000005
Germany	Windoffshore	23	2	0.21724099999999993
Denmark	Windoffshore	23	2	0.23878100000000002
France	Windoffshore	23	2	0.37531200000000003
Germany	Solar	23	2	0.16794999999999996
Denmark	Solar	23	2	0.15701999999999997
France	Solar	23	2	0.16640000000000002
Germany	Bio10cofiringCCS	23	2	0.8000000000000006
Denmark	Bio10cofiringCCS	23	2	0.8000000000000006
France	Bio10cofiringCCS	23	2	0.8000000000000006
Germany	LigniteCCSsup	23	2	0.8000000000000006
Germany	CoalCCS	23	2	0.8000000000000006
France	CoalCCS	23	2	0.8000000000000006
Germany	GasCCS	23	2	0.8499999999999984
France	GasCCS	23	2	0.8499999999999984
Germany	Waste	23	2	0.9499999999999981
Denmark	Waste	23	2	0.9499999999999981
France	Waste	23	2	0.9499999999999981
Germany	Liginiteexisting	24	2	0.7499999999999988
Germany	Lignite	24	2	0.8000000000000006
Germany	LigniteCCSadv	24	2	0.8000000000000006
Germany	Coalexisting	24	2	0.7499999999999988
Denmark	Coalexisting	24	2	0.7499999999999988
France	Coalexisting	24	2	0.7499999999999988
Germany	Coal	24	2	0.7499999999999988
Denmark	Coal	24	2	0.7499999999999988
France	Coal	24	2	0.7499999999999988
Germany	CoalCCSadv	24	2	0.8000000000000006
Denmark	CoalCCSadv	24	2	0.8000000000000006
France	CoalCCSadv	24	2	0.8000000000000006
Germany	Gasexisting	24	2	0.8000000000000006
Denmark	Gasexisting	24	2	0.8000000000000006
France	Gasexisting	24	2	0.8000000000000006
Germany	GasOCGT	24	2	0.8499999999999984
Denmark	GasOCGT	24	2	0.8499999999999984
France	GasOCGT	24	2	0.8499999999999984
Germany	GasCCGT	24	2	0.8499999999999984
Denmark	GasCCGT	24	2	0.8499999999999984
France	GasCCGT	24	2	0.8499999999999984
Germany	GasCCSadv	24	2	0.8499999999999984
Denmark	GasCCSadv	24	2	0.8499999999999984
France	GasCCSadv	24	2	0.8499999999999984
Germany	Oilexisting	24	2	0.8499999999999984
Denmark	Oilexisting	24	2	0.8499999999999984
France	Oilexisting	24	2	0.8499999999999984
Germany	Bioexisting	24	2	0.8000000000000006
Denmark	Bioexisting	24	2	0.8000000000000006
France	Bioexisting	24	2	0.8000000000000006
Germany	Bio10cofiring	24	2	0.8000000000000006
Denmark	Bio10cofiring	24	2	0.8000000000000006
France	Bio10cofiring	24	2	0.8000000000000006
Germany	Nuclear	24	2	0.7499999999999988
France	Nuclear	24	2	0.7499999999999988
France	Wave	24	2	0.33000000000000046
Germany	Geo	24	2	0.8000000000000006
France	Geo	24	2	0.8000000000000006
Germany	Hydroregulated	24	2	1.0
France	Hydroregulated	24	2	1.0
Germany	Hydrorun-of-the-river	24	2	0.6582732800699997
Denmark	Hydrorun-of-the-river	24	2	0.22662000000000007
France	Hydrorun-of-the-river	24	2	0.6476597316200003
Germany	Bio	24	2	0.8000000000000006
France	Bio	24	2	0.8000000000000006
Germany	Windonshore	24	2	0.119758
Denmark	Windonshore	24	2	0.1723119999999999
France	Windonshore	24	2	0.19647599999999998
Germany	Windoffshore	24	2	0.21734499999999993
Denmark	Windoffshore	24	2	0.24280700000000008
France	Windoffshore	24	2	0.3764269999999999
Germany	Solar	24	2	0.17567999999999998
Denmark	Solar	24	2	0.16430999999999996
France	Solar	24	2	0.17281
Germany	Bio10cofiringCCS	24	2	0.8000000000000006
Denmark	Bio10cofiringCCS	24	2	0.8000000000000006
France	Bio10cofiringCCS	24	2	0.8000000000000006
Germany	LigniteCCSsup	24	2	0.8000000000000006
Germany	CoalCCS	24	2	0.8000000000000006
France	CoalCCS	24	2	0.8000000000000006
Germany	GasCCS	24	2	0.8499999999999984
France	GasCCS	24	2	0.8499999999999984
Germany	Waste	24	2	0.9499999999999981
Denmark	Waste	24	2	0.9499999999999981
France	Waste	24	2	0.9499999999999981
Germany	Liginiteexisting	25	2	0.7499999999999988
Germany	Lignite	25	2	0.8000000000000006
Germany	LigniteCCSadv	25	2	0.8000000000000006
Germany	Coalexisting	25	2	0.7499999999999988
Denmark	Coalexisting	25	2	0.7499999999999988
France	Coalexisting	25	2	0.7499999999999988
Germany	Coal	25	2	0.7499999999999988
Denmark	Coal	25	2	0.7499999999999988
France	Coal	25	2	0.7499999999999988
Germany	CoalCCSadv	25	2	0.8000000000000006
Denmark	CoalCCSadv	25	2	0.8000000000000006
France	CoalCCSadv	25	2	0.8000000000000006
Germany	Gasexisting	25	2	0.8000000000000006
Denmark	Gasexisting	25	2	0.8000000000000006
France	Gasexisting	25	2	0.8000000000000006
Germany	GasOCGT	25	2	0.8499999999999984
Denmark	GasOCGT	25	2	0.8499999999999984
France	GasOCGT	25	2	0.8499999999999984
Germany	GasCCGT	25	2	0.8499999999999984
Denmark	GasCCGT	25	2	0.8499999999999984
France	GasCCGT	25	2	0.8499999999999984
Germany	GasCCSadv	25	2	0.8499999999999984
Denmark	GasCCSadv	25	2	0.8499999999999984
France	GasCCSadv	25	2	0.8499999999999984
Germany	Oilexisting	25	2	0.8499999999999984
Denmark	Oilexisting	25	2	0.8499999999999984
France	Oilexisting	25	2	0.8499999999999984
Germany	Bioexisting	25	2	0.8000000000000006
Denmark	Bioexisting	25	2	0.8000000000000006
France	Bioexisting	25	2	0.8000000000000006
Germany	Bio10cofiring	25	2	0.8000000000000006
Denmark	Bio10cofiring	25	2	0.8000000000000006
France	Bio10cofiring	25	2	0.8000000000000006
Germany	Nuclear	25	2	0.7499999999999988
France	Nuclear	25	2	0.7499999999999988
France	Wave	25	2	0.33000000000000046
Germany	Geo	25	2	0.8000000000000006
France	Geo	25	2	0.8000000000000006
Germany	Hydroregulated	25	2	1.0
France	Hydroregulated	25	2	1.0
Germany	Hydrorun-of-the-river	25	2	0.6219247747600001
Denmark	Hydrorun-of-the-river	25	2	0.23136
France	Hydrorun-of-the-river	25	2	0.4885891911799998
Germany	Bio	25	2	0.8000000000000006
France	Bio	25	2	0.8000000000000006
Germany	Windonshore	25	2	0.14290099999999994
Denmark	Windonshore	25	2	0.228059
France	Windonshore	25	2	0.19016599999999997
Germany	Windoffshore	25	2	0.24023899999999998
Denmark	Windoffshore	25	2	0.3017429999999999
France	Windoffshore	25	2	0.3772040000000001
Germany	Solar	25	2	0.18694
Denmark	Solar	25	2	0.17265999999999995
France	Solar	25	2	0.20212000000000002
Germany	Bio10cofiringCCS	25	2	0.8000000000000006
Denmark	Bio10cofiringCCS	25	2	0.8000000000000006
France	Bio10cofiringCCS	25	2	0.8000000000000006
Germany	LigniteCCSsup	25	2	0.8000000000000006
Germany	CoalCCS	25	2	0.8000000000000006
France	CoalCCS	25	2	0.8000000000000006
Germany	GasCCS	25	2	0.8499999999999984
France	GasCCS	25	2	0.8499999999999984
Germany	Waste	25	2	0.9499999999999981
Denmark	Waste	25	2	0.9499999999999981
France	Waste	25	2	0.9499999999999981
Germany	Liginiteexisting	26	2	0.7499999999999988
Germany	Lignite	26	2	0.8000000000000006
Germany	LigniteCCSadv	26	2	0.8000000000000006
Germany	Coalexisting	26	2	0.7499999999999988
Denmark	Coalexisting	26	2	0.7499999999999988
France	Coalexisting	26	2	0.7499999999999988
Germany	Coal	26	2	0.7499999999999988
Denmark	Coal	26	2	0.7499999999999988
France	Coal	26	2	0.7499999999999988
Germany	CoalCCSadv	26	2	0.8000000000000006
Denmark	CoalCCSadv	26	2	0.8000000000000006
France	CoalCCSadv	26	2	0.8000000000000006
Germany	Gasexisting	26	2	0.8000000000000006
Denmark	Gasexisting	26	2	0.8000000000000006
France	Gasexisting	26	2	0.8000000000000006
Germany	GasOCGT	26	2	0.8499999999999984
Denmark	GasOCGT	26	2	0.8499999999999984
France	GasOCGT	26	2	0.8499999999999984
Germany	GasCCGT	26	2	0.8499999999999984
Denmark	GasCCGT	26	2	0.8499999999999984
France	GasCCGT	26	2	0.8499999999999984
Germany	GasCCSadv	26	2	0.8499999999999984
Denmark	GasCCSadv	26	2	0.8499999999999984
France	GasCCSadv	26	2	0.8499999999999984
Germany	Oilexisting	26	2	0.8499999999999984
Denmark	Oilexisting	26	2	0.8499999999999984
France	Oilexisting	26	2	0.8499999999999984
Germany	Bioexisting	26	2	0.8000000000000006
Denmark	Bioexisting	26	2	0.8000000000000006
France	Bioexisting	26	2	0.8000000000000006
Germany	Bio10cofiring	26	2	0.8000000000000006
Denmark	Bio10cofiring	26	2	0.8000000000000006
France	Bio10cofiring	26	2	0.8000000000000006
Germany	Nuclear	26	2	0.7499999999999988
France	Nuclear	26	2	0.7499999999999988
France	Wave	26	2	0.33000000000000046
Germany	Geo	26	2	0.8000000000000006
France	Geo	26	2	0.8000000000000006
Germany	Hydroregulated	26	2	1.0
France	Hydroregulated	26	2	1.0
Germany	Hydrorun-of-the-river	26	2	0.62163172049
Denmark	Hydrorun-of-the-river	26	2	0.23146000000000003
France	Hydrorun-of-the-river	26	2	0.48830235132
Germany	Bio	26	2	0.8000000000000006
France	Bio	26	2	0.8000000000000006
Germany	Windonshore	26	2	0.14463
Denmark	Windonshore	26	2	0.22749700000000003
France	Windonshore	26	2	0.19037700000000002
Germany	Windoffshore	26	2	0.24129399999999987
Denmark	Windoffshore	26	2	0.30206300000000014
France	Windoffshore	26	2	0.38114300000000023
Germany	Solar	26	2	0.18531
Denmark	Solar	26	2	0.17397999999999997
France	Solar	26	2	0.19965000000000005
Germany	Bio10cofiringCCS	26	2	0.8000000000000006
Denmark	Bio10cofiringCCS	26	2	0.8000000000000006
France	Bio10cofiringCCS	26	2	0.8000000000000006
Germany	LigniteCCSsup	26	2	0.8000000000000006
Germany	CoalCCS	26	2	0.8000000000000006
France	CoalCCS	26	2	0.8000000000000006
Germany	GasCCS	26	2	0.8499999999999984
France	GasCCS	26	2	0.8499999999999984
Germany	Waste	26	2	0.9499999999999981
Denmark	Waste	26	2	0.9499999999999981
France	Waste	26	2	0.9499999999999981
Germany	Liginiteexisting	27	2	0.7499999999999988
Germany	Lignite	27	2	0.8000000000000006
Germany	LigniteCCSadv	27	2	0.8000000000000006
Germany	Coalexisting	27	2	0.7499999999999988
Denmark	Coalexisting	27	2	0.7499999999999988
France	Coalexisting	27	2	0.7499999999999988
Germany	Coal	27	2	0.7499999999999988
Denmark	Coal	27	2	0.7499999999999988
France	Coal	27	2	0.7499999999999988
Germany	CoalCCSadv	27	2	0.8000000000000006
Denmark	CoalCCSadv	27	2	0.8000000000000006
France	CoalCCSadv	27	2	0.8000000000000006
Germany	Gasexisting	27	2	0.8000000000000006
Denmark	Gasexisting	27	2	0.8000000000000006
France	Gasexisting	27	2	0.8000000000000006
Germany	GasOCGT	27	2	0.8499999999999984
Denmark	GasOCGT	27	2	0.8499999999999984
France	GasOCGT	27	2	0.8499999999999984
Germany	GasCCGT	27	2	0.8499999999999984
Denmark	GasCCGT	27	2	0.8499999999999984
France	GasCCGT	27	2	0.8499999999999984
Germany	GasCCSadv	27	2	0.8499999999999984
Denmark	GasCCSadv	27	2	0.8499999999999984
France	GasCCSadv	27	2	0.8499999999999984
Germany	Oilexisting	27	2	0.8499999999999984
Denmark	Oilexisting	27	2	0.8499999999999984
France	Oilexisting	27	2	0.8499999999999984
Germany	Bioexisting	27	2	0.8000000000000006
Denmark	Bioexisting	27	2	0.8000000000000006
France	Bioexisting	27	2	0.8000000000000006
Germany	Bio10cofiring	27	2	0.8000000000000006
Denmark	Bio10cofiring	27	2	0.8000000000000006
France	Bio10cofiring	27	2	0.8000000000000006
Germany	Nuclear	27	2	0.7499999999999988
France	Nuclear	27	2	0.7499999999999988
France	Wave	27	2	0.33000000000000046
Germany	Geo	27	2	0.8000000000000006
France	Geo	27	2	0.8000000000000006
Germany	Hydroregulated	27	2	1.0
France	Hydroregulated	27	2	1.0
Germany	Hydrorun-of-the-river	27	2	0.6218208909200004
Denmark	Hydrorun-of-the-river	27	2	0.23144000000000003
France	Hydrorun-of-the-river	27	2	0.48543272188999986
Germany	Bio	27	2	0.8000000000000006
France	Bio	27	2	0.8000000000000006
Germany	Windonshore	27	2	0.14670699999999995
Denmark	Windonshore	27	2	0.22763799999999995
France	Windonshore	27	2	0.19051500000000002
Germany	Windoffshore	27	2	0.24439800000000003
Denmark	Windoffshore	27	2	0.30254
France	Windoffshore	27	2	0.3828190000000002
Germany	Solar	27	2	0.1825
Denmark	Solar	27	2	0.17423000000000002
France	Solar	27	2	0.19575999999999993
Germany	Bio10cofiringCCS	27	2	0.8000000000000006
Denmark	Bio10cofiringCCS	27	2	0.8000000000000006
France	Bio10cofiringCCS	27	2	0.8000000000000006
Germany	LigniteCCSsup	27	2	0.8000000000000006
Germany	CoalCCS	27	2	0.8000000000000006
France	CoalCCS	27	2	0.8000000000000006
Germany	GasCCS	27	2	0.8499999999999984
France	GasCCS	27	2	0.8499999999999984
Germany	Waste	27	2	0.9499999999999981
