Unnamed:_1	Unnamed:_2	Unnamed:_3	Unnamed:_4
Lithuania	Solar	1	0.1122916666666668
Luxemb.	Solar	1	0.12231527777777794
Latvia	Solar	1	0.10853888888888888
Macedonia	Solar	1	0.14538194444444452
Netherlands	Solar	1	0.12122361111111106
Poland	Solar	1	0.12075555555555553
Portugal	Solar	1	0.16935694444444438
Romania	Solar	1	0.1404694444444445
Serbia	Solar	1	0.1480291666666666
Sweden	Solar	1	0.08606944444444455
Slovenia	Solar	1	0.1488625
Slovakia	Solar	1	0.1324708333333333
NO1	Windonshore	1	0.003990416666666666
NO2	Windonshore	1	0.023196388888888888
NO3	Windonshore	1	0.04015763888888889
NO4	Windonshore	1	0.04013999999999998
NO5	Windonshore	1	0.036542361111111116
NO1	Solar	1	0.08534583333333333
NO2	Solar	1	0.08871111111111116
NO3	Solar	1	0.09005972222222222
NO4	Solar	1	0.07735138888888887
NO5	Solar	1	0.09151388888888895
Austria	Windonshore	2	0.008407916666666666
BosniaH	Windonshore	2	0.009858194444444444
Belgium	Windonshore	2	0.031026111111111115
Bulgaria	Windonshore	2	0.04156027777777777
Switzerland	Windonshore	2	0.013821111111111109
CzechR	Windonshore	2	0.019147777777777777
Germany	Windonshore	2	0.02162041666666667
Denmark	Windonshore	2	0.0403813888888889
Estonia	Windonshore	2	0.020708333333333342
Spain	Windonshore	2	0.03356555555555556
Finland	Windonshore	2	0.014166249999999998
France	Windonshore	2	0.03367166666666667
GreatBrit.	Windonshore	2	0.039066527777777776
Greece	Windonshore	2	0.03019319444444446
Croatia	Windonshore	2	0.009858194444444444
Hungary	Windonshore	2	0.007453611111111114
Ireland	Windonshore	2	0.0336825
Italy	Windonshore	2	0.013108472222222223
Lithuania	Windonshore	2	0.027747083333333325
Luxemb.	Windonshore	2	0.03775847222222222
Latvia	Windonshore	2	0.030765277777777777
Macedonia	Windonshore	2	0.013913055555555555
Netherlands	Windonshore	2	0.03373999999999999
Poland	Windonshore	2	0.018723472222222225
Portugal	Windonshore	2	0.04259625000000001
Romania	Windonshore	2	0.028402222222222228
Serbia	Windonshore	2	0.013913055555555555
Sweden	Windonshore	2	0.02491791666666667
Slovenia	Windonshore	2	0.005314583333333333
Slovakia	Windonshore	2	0.003993333333333333
Austria	Solar	2	0.1150333333333333
BosniaH	Solar	2	0.1282041666666667
Belgium	Solar	2	0.10151250000000006
Bulgaria	Solar	2	0.1338986111111111
Switzerland	Solar	2	0.12468333333333335
CzechR	Solar	2	0.10626111111111126
Germany	Solar	2	0.10204166666666674
Denmark	Solar	2	0.08542500000000001
Estonia	Solar	2	0.0820833333333333
Spain	Solar	2	0.15543472222222227
Finland	Solar	2	0.07067638888888891
France	Solar	2	0.11601388888888889
GreatBrit.	Solar	2	0.09100416666666666
Greece	Solar	2	0.14708888888888888
Croatia	Solar	2	0.1292124999999999
Hungary	Solar	2	0.1237763888888889
Ireland	Solar	2	0.09492361111111115
Italy	Solar	2	0.13515416666666658
Lithuania	Solar	2	0.09442083333333341
Luxemb.	Solar	2	0.1047847222222222
Latvia	Solar	2	0.08318194444444452
Macedonia	Solar	2	0.13423194444444445
Netherlands	Solar	2	0.10841388888888889
Poland	Solar	2	0.09893333333333335
Portugal	Solar	2	0.16611111111111104
Romania	Solar	2	0.11698194444444443
Serbia	Solar	2	0.12084444444444442
Sweden	Solar	2	0.07260694444444449
Slovenia	Solar	2	0.11216388888888897
Slovakia	Solar	2	0.11365555555555543
NO1	Windonshore	2	0.010010972222222223
NO2	Windonshore	2	0.049035277777777754
NO3	Windonshore	2	0.021592499999999994
NO4	Windonshore	2	0.029299027777777775
NO5	Windonshore	2	0.01531
NO1	Solar	2	0.0677458333333334
NO2	Solar	2	0.07918611111111111
NO3	Solar	2	0.08445
NO4	Solar	2	0.0727680555555555
NO5	Solar	2	0.08698750000000006
Austria	Windonshore	3	0.01716972222222223
BosniaH	Windonshore	3	0.028211111111111107
Belgium	Windonshore	3	0.012344444444444444
Bulgaria	Windonshore	3	0.017207499999999997
Switzerland	Windonshore	3	0.00292
CzechR	Windonshore	3	0.0061161111111111095
Germany	Windonshore	3	0.0052384722222222225
Denmark	Windonshore	3	0.011202916666666667
Estonia	Windonshore	3	0.007593888888888889
Spain	Windonshore	3	0.034461388888888896
Finland	Windonshore	3	0.011037777777777778
France	Windonshore	3	0.012336250000000002
GreatBrit.	Windonshore	3	0.011538888888888887
Greece	Windonshore	3	0.02604930555555555
Croatia	Windonshore	3	0.028211111111111107
Hungary	Windonshore	3	0.01828361111111111
Ireland	Windonshore	3	0.022014861111111117
Italy	Windonshore	3	0.024616249999999996
Lithuania	Windonshore	3	0.007804999999999999
Luxemb.	Windonshore	3	0.010686388888888891
Latvia	Windonshore	3	0.00753611111111111
Macedonia	Windonshore	3	0.011459166666666668
Netherlands	Windonshore	3	0.00967138888888889
Poland	Windonshore	3	0.010241666666666668
Portugal	Windonshore	3	0.03249055555555556
Romania	Windonshore	3	0.02184444444444444
Serbia	Windonshore	3	0.011459166666666668
Sweden	Windonshore	3	0.005492083333333333
Slovenia	Windonshore	3	0.019170694444444445
Slovakia	Windonshore	3	0.009029722222222222
Austria	Solar	3	0.1445069444444444
BosniaH	Solar	3	0.14527361111111123
Belgium	Solar	3	0.13510972222222206
Bulgaria	Solar	3	0.16135416666666672
Switzerland	Solar	3	0.17722083333333333
CzechR	Solar	3	0.13607777777777783
Germany	Solar	3	0.1362722222222224
Denmark	Solar	3	0.13086527777777782
Estonia	Solar	3	0.11372916666666666
Spain	Solar	3	0.17798611111111107
Finland	Solar	3	0.10969722222222228
France	Solar	3	0.15207222222222214
GreatBrit.	Solar	3	0.12374305555555554
Greece	Solar	3	0.17454305555555538
Croatia	Solar	3	0.14428888888888897
Hungary	Solar	3	0.13764722222222225
Ireland	Solar	3	0.11757777777777775
Italy	Solar	3	0.15933750000000008
Lithuania	Solar	3	0.11446527777777771
Luxemb.	Solar	3	0.1527513888888888
Latvia	Solar	3	0.1063527777777779
Macedonia	Solar	3	0.15487361111111106
Netherlands	Solar	3	0.13673888888888897
Poland	Solar	3	0.12554722222222228
Portugal	Solar	3	0.17301250000000007
Romania	Solar	3	0.14459444444444433
Serbia	Solar	3	0.14738333333333337
Sweden	Solar	3	0.12123750000000004
Slovenia	Solar	3	0.14676388888888894
Slovakia	Solar	3	0.14148333333333343
NO1	Windonshore	3	0.002323472222222222
NO2	Windonshore	3	0.032328194444444444
NO3	Windonshore	3	0.016754166666666664
NO4	Windonshore	3	0.015372777777777775
NO5	Windonshore	3	0.02275625
NO1	Solar	3	0.1332305555555555
NO2	Solar	3	0.12902638888888898
NO3	Solar	3	0.1086194444444445
NO4	Solar	3	0.09512916666666668
NO5	Solar	3	0.11294166666666666
Austria	Windonshore	4	0.008407916666666666
BosniaH	Windonshore	4	0.009858194444444444
Belgium	Windonshore	4	0.031026111111111115
Bulgaria	Windonshore	4	0.04156027777777777
Switzerland	Windonshore	4	0.013821111111111109
CzechR	Windonshore	4	0.019147777777777777
Germany	Windonshore	4	0.02162041666666667
Denmark	Windonshore	4	0.0403813888888889
Estonia	Windonshore	4	0.020708333333333342
Spain	Windonshore	4	0.03356555555555556
Finland	Windonshore	4	0.014166249999999998
France	Windonshore	4	0.03367166666666667
GreatBrit.	Windonshore	4	0.039066527777777776
Greece	Windonshore	4	0.03019319444444446
Croatia	Windonshore	4	0.009858194444444444
Hungary	Windonshore	4	0.007453611111111114
Ireland	Windonshore	4	0.0336825
Italy	Windonshore	4	0.013108472222222223
Lithuania	Windonshore	4	0.027747083333333325
Luxemb.	Windonshore	4	0.03775847222222222
Latvia	Windonshore	4	0.030765277777777777
Macedonia	Windonshore	4	0.013913055555555555
Netherlands	Windonshore	4	0.03373999999999999
Poland	Windonshore	4	0.018723472222222225
Portugal	Windonshore	4	0.04259625000000001
Romania	Windonshore	4	0.028402222222222228
Serbia	Windonshore	4	0.013913055555555555
Sweden	Windonshore	4	0.02491791666666667
Slovenia	Windonshore	4	0.005314583333333333
Slovakia	Windonshore	4	0.003993333333333333
Austria	Solar	4	0.1401527777777778
BosniaH	Solar	4	0.15361388888888886
Belgium	Solar	4	0.12877777777777782
Bulgaria	Solar	4	0.15241666666666664
Switzerland	Solar	4	0.1573416666666667
CzechR	Solar	4	0.13042361111111123
Germany	Solar	4	0.11968055555555548
Denmark	Solar	4	0.09315138888888881
Estonia	Solar	4	0.10780555555555542
Spain	Solar	4	0.1526875
Finland	Solar	4	0.0829958333333333
France	Solar	4	0.13485972222222217
GreatBrit.	Solar	4	0.10174583333333334
Greece	Solar	4	0.1591416666666667
Croatia	Solar	4	0.1489361111111111
Hungary	Solar	4	0.14362083333333334
Ireland	Solar	4	0.10772777777777791
Italy	Solar	4	0.1483902777777778
Lithuania	Solar	4	0.1086916666666667
Luxemb.	Solar	4	0.1316597222222222
Latvia	Solar	4	0.10179722222222219
Macedonia	Solar	4	0.15101666666666672
Netherlands	Solar	4	0.12719722222222224
Poland	Solar	4	0.1174708333333334
Portugal	Solar	4	0.15529166666666663
Romania	Solar	4	0.13804166666666662
Serbia	Solar	4	0.1520555555555555
Sweden	Solar	4	0.08876388888888899
Slovenia	Solar	4	0.14844027777777774
Slovakia	Solar	4	0.13629583333333328
NO1	Windonshore	4	0.010010972222222223
NO2	Windonshore	4	0.049035277777777754
NO3	Windonshore	4	0.021592499999999994
NO4	Windonshore	4	0.029299027777777775
NO5	Windonshore	4	0.01531
NO1	Solar	4	0.0919222222222223
NO2	Solar	4	0.08951527777777785
NO3	Solar	4	0.09030833333333337
NO4	Solar	4	0.0868458333333333
NO5	Solar	4	0.08251527777777783
