first stage decision,expected second stage value
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",26840.235311042055
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",667.9124792877361
"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",3962.0238343078477
"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2360.626922627712
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",3034.2349120923245
"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",14027.625722861561
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",34.70369306088382
"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",250.41473064749624
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",48.02994298165215
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",18700.545551259886
"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",43035.41523489772
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",40769.00513904559
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",54.30628140662698
